AGRI,Crop,ET,GMD,GW,P,SW,URBAN,YEAR
0.5287677,1.2,230.9,4,52.03091,394.1,0.0,0.023364624,2004
0.71874684,1.15,161.5,4,66.14825,307.852,0.0,0.099185176,2003
0.40962893,1.0,134.2,4,0.0,289.926,0.0,0.023622703,2003
0.7140164,1.15,126.4,4,134.21902,247.02899,0.00052297214,0.03390725,2002
0.72984755,1.15,149.8,4,91.382515,288.642,7.6899996e-05,0.07483138,2003
0.60286826,1.0,215.6,4,19.788227,460.372,0.02325805,0.14648752,2004
0.6403911,1.0,297.6,4,7.179569,447.841,0.02131635,0.05852351,2004
0.5597417,1.0,243.9,4,69.27195,375.745,0.0,0.044544317,2004
0.675838,1.15,225.1,4,42.396305,384.491,0.0,0.01609175,2004
0.5538426,1.2,156.6,4,92.94099,230.727,0.0,0.08016689,2002
0.67240274,1.0,217.9,4,41.750774,438.884,0.0075380765,0.04179147,2004
0.60286826,1.0,187.3,4,24.546436,313.712,0.02325805,0.14648752,2003
0.85893464,1.2,298.8,4,171.25284,302.509,0.0017312741,0.1091214,2003
0.40083456,1.15,142.4,4,18.149761,421.711,0.0,0.022568025,2004
0.83722144,1.0,113.4,4,83.77745,184.881,0.00049108284,0.11435584,2002
0.41630495,1.15,209.3,4,46.640976,178.582,0.14373702,0.056455586,2002
0.64202535,1.15,174.3,4,68.12041,284.93298,0.0020168612,0.039946295,2003
0.5930788,1.0,343.6,4,39.775715,437.952,0.029455513,0.04808711,2004
0.51140857,1.0,196.6,4,49.882168,329.884,0.017211728,0.10608568,2003
0.5873991,1.0,179.2,4,39.380352,325.631,0.0,0.039505232,2003
0.45671037,1.0,176.2,4,0.0,342.08,0.0,0.02748176,2003
0.40459582,1.0,126.1,4,6.9888577,173.545,0.15764707,0.051486194,2002
0.50520444,1.0,103.1,4,24.355453,210.225,0.0,0.029876256,2002
0.5548439,1.0,180.3,4,18.308207,329.98,0.0,0.066179596,2003
0.6948831,1.15,211.4,4,75.89651,358.653,0.0,0.08859054,2004
0.54300165,1.0,87.7,4,36.228107,228.13899,0.0,0.10126309,2002
0.55540925,1.0,192.2,4,37.78734,361.732,0.0,0.038597234,2004
0.7921078,1.2,173.8,4,85.02739,193.789,0.00022511533,0.08699571,2002
0.47614142,1.0,231.5,4,6.6112967,462.226,0.0,0.073155634,2004
0.3802833,1.0,140.5,4,19.684046,297.812,0.15380685,0.0495646,2003
0.5873991,1.0,199.5,4,52.30916,367.396,0.0,0.039505232,2004
0.66085404,1.0,172.8,4,47.262962,311.278,0.018197881,0.13243319,2003
0.68705094,1.15,102.2,4,104.15199,198.634,0.0,0.010085131,2002
0.6339905,1.15,104.9,4,43.145294,281.951,0.0,0.058882356,2002
0.38573304,1.15,80.9,4,0.0,186.31299,0.0,0.019859921,2002
0.3887307,1.0,196.6,4,7.34868,427.897,0.15690857,0.04765525,2004
0.5250542,1.15,152.1,4,21.2626,299.01,0.07409794,0.04164037,2003
0.6992802,1.0,196.9,4,58.72796,248.791,0.008283374,0.04589691,2003
0.33201385,1.0,164.2,4,10.351039,378.489,0.0,0.043800976,2004
0.7085809,1.0,170.4,4,72.0398,272.639,0.004570798,0.040292524,2003
0.5311861,1.15,209.2,4,4.6854,430.868,0.058143403,0.04281832,2004
0.413838,1.0,161.3,4,40.31115,317.604,0.0,0.039765008,2003
0.5782231,1.0,216.4,4,65.167725,350.98,0.0,0.06113342,2004
0.49389017,1.15,171.3,4,6.060234,348.961,0.093589514,0.041720252,2003
0.45522225,1.0,138.4,4,0.0,330.686,0.0,0.06720661,2003
0.61723506,1.2,255.0,4,11.342045,288.676,0.006952215,0.11968553,2003
0.66581964,1.0,84.2,4,30.95315,246.013,0.0005288885,0.027804215,2002
0.78799236,1.0,159.8,4,56.596603,283.435,0.00011635116,0.11802976,2003
0.7090599,1.15,107.0,4,42.06908,252.601,3.8729937e-05,0.09771418,2002
0.6471747,1.2,197.0,4,109.22817,256.418,0.0,0.027924199,2003
0.52379644,1.15,157.3,4,7.54596,305.287,0.012407972,0.11515122,2003
0.6706628,1.0,297.4,4,183.0869,428.14502,0.020102013,0.116970405,2004
0.6167441,1.0,264.0,4,6.831885,365.605,1.48294175e-05,0.075186744,2004
0.6478908,1.2,206.6,4,134.49539,170.698,0.0,0.0067276023,2002
0.354252,1.15,137.1,4,1.3322489,390.17398,0.0,0.016004642,2004
0.56469256,1.15,159.0,4,90.034424,230.688,0.0,0.075017236,2002
0.6167441,1.0,106.4,4,14.83655,243.853,1.48294175e-05,0.075186744,2002
0.66085404,1.0,103.7,4,52.948315,215.319,0.018197881,0.13243319,2002
0.5933232,1.15,227.0,4,124.29152,324.56702,0.0,0.05719053,2003
0.5698215,1.0,85.5,4,17.49814,216.746,0.0,0.046087403,2002
0.5616192,1.0,178.6,4,100.883446,243.69499,0.0,0.09704974,2002
0.6211707,1.0,89.3,4,8.29972,215.64499,0.00023903568,0.046333063,2002
0.5830124,1.0,288.9,4,11.875707,285.128,0.0451372,0.0722229,2003
0.5873991,1.0,94.1,4,34.41053,210.998,0.0,0.039505232,2002
0.52237475,1.15,233.3,4,20.061682,423.642,0.058928832,0.122790225,2004
0.8496345,1.15,98.6,4,91.27234,175.615,0.0017662481,0.09389807,2002
0.53054094,1.0,204.8,4,34.076088,356.012,0.0,0.0946589,2004
0.543167,1.0,232.5,4,114.83653,410.124,0.0,0.054724656,2004
0.5490702,1.0,148.2,4,0.0,293.492,0.051146585,0.04219296,2003
0.7548521,1.0,231.6,4,118.393456,277.649,0.0001359146,0.073120125,2003
0.7461703,1.0,104.1,4,13.254378,229.059,0.00080399297,0.040910557,2002
0.6071293,1.15,78.6,4,47.26111,197.711,0.0,0.027610313,2002
0.40459582,1.0,191.4,4,6.967744,458.55402,0.15764707,0.051486194,2004
0.48243394,1.0,216.2,4,34.615314,389.23,4.7427297e-06,0.07562403,2004
0.41630495,1.15,336.5,4,37.393784,461.828,0.14373702,0.056455586,2004
0.58991,1.15,176.6,4,27.820696,322.01498,0.04173849,0.11379312,2003
0.6147671,1.0,185.0,4,13.605604,326.198,0.0,0.08428533,2004
0.5223017,1.0,170.2,4,54.015564,357.16602,0.0,0.077644706,2004
0.41139984,1.0,189.8,4,9.107759,296.224,0.1434872,0.049372677,2003
0.6777728,1.15,267.1,4,14.62194,408.938,0.0021523894,0.036411237,2004
0.5545753,1.2,200.9,4,58.69097,350.167,0.0,0.04008702,2003
0.4796047,1.2,258.2,4,32.461193,384.191,0.0,0.083636604,2004
0.5067362,1.15,161.9,4,0.9648134,386.495,0.07334613,0.039683912,2003
0.59998757,1.2,109.2,4,3.824708,266.695,0.0,0.04583415,2002
0.5346672,1.0,162.0,4,24.746956,388.734,0.0,0.03410797,2003
0.6948831,1.15,96.3,4,64.82975,245.095,0.0,0.08859054,2002
0.413838,1.0,159.9,4,38.816265,346.587,0.0,0.039765008,2004
0.6590716,1.0,191.4,4,86.85776,382.826,0.0,0.015231465,2004
0.37167907,1.0,178.4,4,0.0,348.964,0.20777366,0.036532264,2003
0.82502925,1.15,233.7,4,32.159794,279.693,0.00048135876,0.09827895,2003
0.6668302,1.0,119.0,4,71.56525,258.763,0.0,0.07373159,2002
0.45083562,1.0,222.9,4,8.77896,443.423,0.12154156,0.04808086,2004
0.78799236,1.0,208.2,4,54.704098,410.373,0.00011635116,0.11802976,2004
0.61681575,1.2,235.6,4,91.86887,192.576,0.0,0.012326858,2002
0.58431274,1.0,101.6,4,90.5091,269.914,0.0,0.08505623,2002
0.6804754,1.2,101.8,4,18.215046,224.81601,0.0,0.09519735,2002
0.45060328,1.15,87.7,4,0.0,262.695,2.9940077e-06,0.07207882,2002
0.4906247,1.15,192.3,4,13.037332,407.265,0.0,0.022467133,2004
0.50304663,1.0,238.1,4,58.370293,355.21,0.02315176,0.08984396,2003
0.5930788,1.0,113.8,4,43.643368,201.605,0.029455513,0.04808711,2002
0.83722144,1.0,228.2,4,73.68535,312.883,0.00049108284,0.11435584,2003
0.746351,1.0,180.0,4,60.063236,238.151,0.00027426664,0.05217216,2003
0.54915607,1.15,231.4,4,35.755383,459.598,0.05656976,0.04355628,2004
0.57258856,1.0,176.1,4,0.0,296.97,0.023202354,0.056794584,2003
0.83291334,1.2,121.0,4,14.848325,151.862,0.0009313292,0.08839881,2002
0.5524106,1.0,153.4,4,72.1312,203.247,0.0,0.048083667,2002
0.6412747,1.2,202.3,4,4.27252,293.661,0.0043766196,0.10837969,2003
0.54251707,1.0,170.6,4,42.670563,368.88,0.0,0.019448413,2003
0.35367548,1.0,75.5,4,23.548204,167.0,0.0,0.051522598,2002
0.57861537,1.0,89.4,4,62.16045,254.311,0.01331752,0.07290738,2002
0.6216533,1.15,109.3,4,75.30713,188.199,0.0,0.019088313,2002
0.6575796,1.0,188.7,4,79.10706,268.96,0.021756344,0.07601636,2003
0.7528914,1.15,86.9,4,15.029984,219.352,0.00035659937,0.12725727,2002
0.35367548,1.0,186.8,4,7.6583877,309.121,0.0,0.051522598,2003
0.5826681,1.15,147.5,4,16.757093,292.327,0.02666386,0.04754211,2003
0.5904538,1.2,201.0,4,0.0,376.165,6.7803434e-05,0.065937065,2003
0.38193017,1.15,149.7,4,3.2096574,278.205,0.0,0.017125158,2003
0.5829691,1.15,197.1,4,10.725163,446.908,4.3667882e-05,0.06254259,2004
0.7817076,1.15,263.2,4,156.4438,273.034,0.00011404725,0.10579149,2003
0.726845,1.15,175.4,4,89.826935,233.86,0.0,0.10953091,2002
0.3086016,1.15,165.6,4,0.0,397.689,0.0,0.03345375,2004
0.6781086,1.15,98.9,4,28.457638,185.388,0.0,0.008419822,2002
0.5830124,1.0,325.6,4,14.61645,469.933,0.0451372,0.0722229,2004
0.5538426,1.2,224.4,4,76.31139,353.61798,0.0,0.08016689,2004
0.42391655,1.15,242.0,4,11.664822,426.65802,0.12602457,0.064938225,2004
0.5532776,1.15,89.0,4,22.72497,198.102,0.0,0.051816452,2002
0.56812626,1.0,190.8,4,24.910421,321.547,0.0,0.05309844,2003
0.5451201,1.15,170.9,4,36.139637,347.331,0.0,0.014742226,2003
0.5830666,1.15,187.4,4,5.9604287,304.893,0.007281912,0.084698685,2003
0.5240887,1.15,226.1,4,26.604567,342.471,0.08052579,0.060477167,2003
0.5732973,1.0,105.5,4,36.284393,251.8,0.0,0.04046158,2002
0.6575796,1.0,247.3,4,80.29324,438.297,0.021756344,0.07601636,2004
0.6760245,1.0,213.3,4,56.310165,341.89,0.0,0.0032855528,2003
0.65711516,1.15,174.1,4,133.02443,249.83499,0.0,0.09563771,2002
0.69654846,1.15,97.1,4,67.51901,234.40399,0.0,0.10480838,2002
0.64834946,1.15,125.1,4,85.38365,166.778,0.0,0.012113891,2002
0.38168782,1.0,228.4,4,14.006881,413.009,0.20432718,0.0347766,2004
0.77366024,1.0,101.5,4,65.284386,199.707,0.0029120508,0.052204065,2002
0.41711047,1.15,148.6,4,0.83844,394.56598,0.0,0.017922098,2004
0.4249422,1.0,158.5,4,0.0,321.642,0.0,0.04418033,2003
0.6948831,1.15,217.4,4,55.131645,347.183,0.0,0.08859054,2003
0.41114035,1.0,185.6,4,22.204147,418.215,1.2925447e-06,0.051806107,2003
0.5514715,1.0,205.4,4,51.7671,349.983,3.9031466e-08,0.024522062,2003
0.6113821,1.2,244.1,4,26.383434,409.902,0.0,0.016714241,2004
0.5687245,1.15,220.8,4,0.0,445.013,0.0,0.035739623,2004
0.66581964,1.0,187.6,4,32.170177,385.49,0.0005288885,0.027804215,2004
0.7094101,1.0,82.6,4,7.216515,251.21701,0.0,0.087395735,2002
0.75944394,1.15,237.2,4,165.50377,410.376,5.2279942e-05,0.11858759,2004
0.602073,1.0,197.8,4,90.35772,424.525,0.0,0.01564965,2004
0.66805905,1.0,79.3,4,62.380367,148.08301,0.0,0.0038661663,2002
0.48603448,1.0,226.6,4,15.402143,311.687,1.6473994e-07,0.034829218,2003
0.68097734,1.2,144.8,4,105.689514,159.252,0.0,0.005205031,2002
0.4249422,1.0,88.3,4,0.0,209.882,0.0,0.04418033,2002
0.6471747,1.2,160.5,4,127.65961,185.45201,0.0,0.027924199,2002
0.43488637,1.2,222.1,4,13.676182,322.426,0.1370257,0.058717366,2003
0.39032012,1.2,94.3,4,20.343384,171.649,0.0,0.03795128,2002
0.5067362,1.15,222.4,4,2.6227233,404.954,0.07334613,0.039683912,2004
0.50520444,1.0,165.0,4,20.021832,374.03,0.0,0.029876256,2003
0.5745709,1.0,76.8,4,26.106298,187.614,0.0,0.030030325,2002
0.5782231,1.0,194.9,4,81.685905,318.135,0.0,0.06113342,2003
0.6520773,1.0,188.0,4,35.548885,304.886,0.008659544,0.12927496,2003
0.6585898,1.0,159.7,4,19.377907,245.548,0.013148092,0.0468658,2003
0.5867224,1.2,258.9,4,39.08079,333.324,0.0,0.098452196,2003
0.63923776,1.0,108.8,4,0.0,178.773,0.00023903571,0.09969228,2002
0.5570418,1.0,245.3,4,90.515465,372.256,0.0,0.031154837,2004
0.6021272,1.15,157.1,4,6.984726,237.403,0.008808773,0.06615223,2002
0.70952004,1.0,302.1,4,27.35489,401.362,0.0024047475,0.036655962,2004
0.4570707,1.0,258.3,4,0.0,395.294,3.187376e-07,0.041338943,2004
0.5452408,1.15,205.4,4,17.904446,340.301,0.0448504,0.13680252,2003
0.50893885,1.15,104.0,4,16.24929,193.988,0.0,0.06376993,2002
0.7717796,1.2,229.9,4,166.87105,245.168,0.0053061023,0.05987532,2003
0.85029453,1.0,128.6,4,95.20931,246.392,0.0016304526,0.12038583,2002
0.37990472,1.0,127.2,4,17.471722,173.13,0.0,0.05433658,2002
0.7562204,1.15,99.3,4,47.122986,203.83,0.0039308574,0.119003706,2002
0.4482582,1.0,74.0,4,0.0,224.846,3.5937563e-07,0.044497214,2002
0.83291334,1.2,195.2,4,25.758783,276.711,0.0009313292,0.08839881,2003
0.38086617,1.0,222.6,4,0.0,340.23502,0.17754559,0.04223989,2003
0.41543597,1.0,169.0,4,15.354222,310.078,0.13458848,0.046976533,2003
0.655063,1.0,239.3,4,30.685343,291.627,0.0013508082,0.030300148,2003
0.5698215,1.0,178.9,4,25.127468,395.186,0.0,0.046087403,2004
0.52786595,1.0,209.5,4,28.68098,358.901,0.0,0.10425621,2003
0.6210218,1.0,110.8,4,85.31165,199.446,0.0,0.028567448,2002
0.5838912,1.15,241.8,4,52.0344,318.903,0.037800938,0.13222314,2003
0.44851464,1.15,158.6,4,30.911867,188.673,0.10903677,0.07641008,2002
0.6208048,1.0,191.4,4,61.44738,325.887,0.0,0.09711791,2003
0.6216533,1.15,149.5,4,66.50745,314.751,0.0,0.019088313,2003
0.6579802,1.15,166.0,4,0.0,388.835,0.0001187016,0.054062836,2003
0.8457889,1.15,217.4,4,154.35802,205.80301,0.003092122,0.09922895,2002
0.68705094,1.15,153.8,4,112.53371,350.725,0.0,0.010085131,2004
0.5614662,1.15,307.9,4,21.096212,411.672,0.0,0.10372579,2004
0.655063,1.0,320.4,4,30.582678,421.435,0.0013508082,0.030300148,2004
0.60598373,1.0,135.4,4,4.462746,371.966,3.2349963e-05,0.069454364,2003
0.726845,1.15,327.0,4,84.59031,363.036,0.0,0.10953091,2004
0.5243297,1.15,229.8,4,44.64773,324.47,0.029846575,0.075551234,2003
0.67464507,1.15,189.7,4,33.868366,353.678,0.0,0.083764896,2003
0.57003444,1.2,271.0,4,14.474985,434.9,0.041600786,0.04624565,2004
0.5749961,1.15,162.9,4,22.671541,358.113,0.0,0.1086012,2003
0.53013426,1.15,132.4,4,34.32734,231.927,0.06763811,0.10801212,2002
0.59102046,1.2,70.6,4,0.0,213.61101,0.0,0.09318851,2002
0.50876963,1.0,203.7,4,182.78255,250.448,0.0,0.10081801,2002
0.3769424,1.0,168.9,4,39.029533,177.884,0.19174959,0.0374876,2002
0.6021272,1.15,230.9,4,2.6890178,428.629,0.008808773,0.06615223,2004
0.6249176,1.2,149.4,4,58.082935,196.182,0.03133247,0.0970079,2002
0.5332064,1.0,94.5,4,0.0,230.862,0.0,0.08431206,2002
0.5710478,1.0,157.3,4,25.640902,214.449,0.032893676,0.14534257,2002
0.7548521,1.0,177.6,4,125.83812,206.177,0.0001359146,0.073120125,2002
0.65547687,1.2,126.7,4,167.40707,197.601,0.0,0.025894128,2002
0.6339905,1.15,218.9,4,30.118103,338.658,0.0,0.058882356,2003
0.34777963,1.15,75.8,4,12.97116,160.717,0.0,0.025632814,2002
0.4381378,1.15,144.6,4,0.0,326.865,0.0,0.05677483,2003
0.6989128,1.15,246.7,4,4.091194,446.477,0.0002978568,0.11580438,2004
0.41649038,1.0,78.2,4,38.677845,164.012,0.0,0.05134746,2002
0.55783874,1.0,181.2,4,152.80588,167.2,0.0,0.014292089,2002
0.6165776,1.0,288.6,4,53.72198,459.94,0.031945784,0.075652294,2004
0.5406479,1.0,229.0,4,38.249973,416.675,0.008719779,0.114081115,2004
0.6265458,1.0,59.9,4,16.330267,220.158,0.0,0.083489336,2002
0.5096208,1.0,141.5,4,0.0,370.74802,0.0,0.09470853,2003
0.54300165,1.0,156.6,4,32.1245,371.26898,0.0,0.10126309,2003
0.85893464,1.2,346.8,4,181.65427,374.612,0.0017312741,0.1091214,2004
0.49996012,1.15,80.2,4,7.416458,231.80899,0.0,0.039919518,2002
0.37167907,1.0,118.2,4,0.0,188.767,0.20777366,0.036532264,2002
0.70140386,1.15,189.2,4,12.464293,348.959,0.00024765253,0.043167,2004
0.61347514,1.0,149.6,4,19.33438,304.744,0.0,0.054155737,2003
0.5223017,1.0,109.9,4,80.3259,224.846,0.0,0.077644706,2002
0.83291334,1.2,205.0,4,17.220703,342.66,0.0009313292,0.08839881,2004
0.6284561,1.2,203.6,4,0.0,423.732,0.0056429473,0.055794567,2004
0.43626434,1.0,77.5,4,0.0,257.688,5.925102e-07,0.049148448,2002
0.61892104,1.2,228.0,4,14.642776,452.341,0.010421265,0.051741574,2004
0.5179721,1.15,170.6,4,12.133682,370.92902,1.5746418e-05,0.07312798,2003
0.51393896,1.15,100.9,4,20.486393,180.451,0.0,0.018057976,2002
0.5838912,1.15,137.3,4,58.47464,215.999,0.037800938,0.13222314,2002
0.4695981,1.0,163.9,4,0.0,357.755,0.0,0.03738014,2003
0.49996012,1.15,156.7,4,8.854022,308.29,0.0,0.039919518,2003
0.52365005,1.15,230.8,4,30.959667,434.757,0.0,0.06480463,2004
0.5062314,1.15,154.2,4,17.038408,315.641,0.061171725,0.043797545,2002
0.59509826,1.0,181.4,4,0.0,331.02502,0.0,0.043353498,2003
0.5518753,1.15,112.2,4,111.04391,174.70099,0.0,0.019173186,2002
0.2803889,1.0,159.3,4,0.0,284.623,0.0,0.023055097,2003
0.81523603,1.2,260.1,4,291.48853,199.19699,0.0053061023,0.09293871,2002
0.58389413,1.0,266.6,4,133.91917,350.154,0.0,0.10688935,2004
0.5464293,1.0,149.8,4,0.0,385.31702,0.0,0.0944607,2003
0.5089463,1.0,109.7,4,123.503494,184.84799,0.0,0.01733361,2002
0.55014485,1.15,215.4,4,67.20478,297.492,0.0,0.043464318,2003
0.6113821,1.2,141.3,4,32.689594,141.993,0.0,0.016714241,2002
0.65720475,1.2,93.8,4,0.91177773,179.74,0.0026349328,0.10217639,2002
0.66011715,1.0,182.9,4,0.0,366.712,2.001762e-05,0.0748274,2004
0.6424314,1.2,91.4,4,15.902364,223.06,0.00032381827,0.038765606,2002
0.58985007,1.15,91.4,4,59.038258,170.943,0.0,0.016094903,2002
0.4958129,1.0,103.4,4,14.598721,192.22299,0.10005635,0.06629569,2002
0.55342466,1.0,116.1,4,7.7517457,191.21199,0.0,0.033399604,2002
0.56010705,1.0,75.3,4,15.452739,188.93799,0.0,0.04522313,2002
0.6777728,1.15,243.0,4,27.524603,267.013,0.0021523894,0.036411237,2003
0.39861903,1.0,227.0,4,0.0,352.055,0.23021486,0.037028436,2003
0.3711206,1.0,162.2,4,15.9714575,341.309,0.19338611,0.040106203,2003
0.5598929,1.2,279.7,4,104.35444,402.302,0.056847535,0.10408849,2004
0.4833878,1.0,158.9,4,1.325892,332.24298,0.0,0.018362192,2004
0.75097173,1.15,139.8,4,21.439718,257.78,0.00046400502,0.046443116,2003
0.66529244,1.15,207.7,4,130.32112,171.33301,0.0,0.0054243724,2002
0.56589264,1.2,207.8,4,47.480064,325.379,0.0,0.04257691,2003
0.6591952,1.0,173.8,4,8.622839,319.044,0.0008597253,0.102993965,2003
0.5642877,1.0,230.0,4,8.403764,342.466,0.0,0.041321367,2003
0.5759936,1.0,177.2,4,9.56808,280.365,0.044207625,0.055763066,2003
0.5933232,1.15,251.1,4,106.70705,367.704,0.0,0.05719053,2004
0.7705251,1.0,201.8,4,110.65059,411.136,0.00010740566,0.0900693,2004
0.4570707,1.0,100.4,4,0.0,247.31,3.187376e-07,0.041338943,2002
0.55172306,1.0,178.9,4,20.749134,362.923,0.0,0.061135262,2003
0.5243297,1.15,305.4,4,34.03737,434.35,0.029846575,0.075551234,2004
0.5062314,1.15,265.5,4,14.302438,402.22202,0.061171725,0.043797545,2004
0.6568439,1.0,197.5,4,11.98476,387.815,0.0,0.10548333,2004
0.6690707,1.15,189.4,4,164.53244,174.597,0.0213351,0.096909195,2002
0.61356586,1.2,218.8,4,122.71594,373.122,0.0,0.019039981,2004
0.6712953,1.2,144.9,4,57.882904,297.434,0.0,0.010539504,2003
0.5851091,1.15,199.1,4,94.915726,312.32,0.0,0.015050884,2003
0.47614142,1.0,167.6,4,6.0656834,335.83398,0.0,0.073155634,2003
0.7359149,1.0,146.0,4,25.785812,227.39699,0.000177082,0.120347284,2002
0.5454572,1.2,136.7,4,95.054726,217.322,0.0,0.04144779,2002
0.5633218,1.0,179.4,4,37.32295,375.929,0.0,0.016818076,2004
0.606353,1.15,263.7,4,63.330296,445.498,0.018182198,0.047228657,2004
0.66769767,1.15,104.8,4,3.4509518,249.438,0.0006923623,0.025171448,2002
0.55014485,1.15,206.7,4,98.782135,167.308,0.0,0.043464318,2002
0.58389413,1.0,180.2,4,121.169716,335.005,0.0,0.10688935,2003
0.5888057,1.0,264.9,4,15.741788,444.858,0.044280678,0.09270028,2004
0.70919275,1.0,182.3,4,83.56709,191.329,0.003283328,0.1139598,2002
0.77669543,1.15,308.3,4,102.839836,332.014,0.00010740566,0.1254779,2003
0.61892104,1.2,84.7,4,11.909791,225.906,0.010421265,0.051741574,2002
0.7297877,1.0,220.7,4,61.50814,371.868,0.0,0.11189551,2004
0.45579025,1.0,138.2,4,18.358492,338.48898,0.1141279,0.043864347,2003
0.65668184,1.2,211.5,4,168.94815,386.979,0.0,0.0080943685,2004
0.65452665,1.2,149.1,4,15.135555,288.906,0.0035084432,0.044935778,2003
0.5085025,1.0,74.2,4,0.0,179.262,8.514606e-08,0.036982317,2002
0.38078478,1.15,100.1,4,0.09854888,172.94,0.1830743,0.03597379,2002
0.5301552,1.2,194.4,4,49.77892,353.512,0.0,0.015253284,2003
0.5759936,1.0,229.1,4,9.074881,458.208,0.044207625,0.055763066,2004
0.7786439,1.15,112.5,4,35.26989,195.706,0.00084590644,0.054292493,2002
0.5830124,1.0,150.4,4,22.626099,203.055,0.0451372,0.0722229,2002
0.67391926,1.15,183.6,4,46.152027,353.838,3.2349963e-05,0.08302091,2003
0.5620322,1.0,200.6,4,50.43266,382.268,0.0,0.082925096,2003
0.8067396,1.0,100.6,4,43.841347,220.209,0.00023903568,0.10433778,2002
0.47732365,1.2,171.0,4,113.55397,272.734,1.0346133e-05,0.07206024,2002
0.4947376,1.15,225.0,4,0.0,432.81302,0.0,0.057781443,2004
0.4695981,1.0,66.9,4,0.0,210.562,0.0,0.03738014,2002
0.7921078,1.2,219.9,4,79.06652,274.537,0.00022511533,0.08699571,2003
0.6496089,1.2,233.5,4,15.889181,459.706,0.00046248443,0.103483625,2004
0.56194735,1.0,199.3,4,29.995792,381.701,0.0,0.022848777,2004
0.57861537,1.0,228.1,4,38.63987,440.717,0.01331752,0.07290738,2004
0.4799545,1.0,199.6,4,61.628647,353.086,0.0,0.025501102,2004
0.37058786,1.0,165.9,4,8.344038,380.409,0.0,0.03271409,2004
0.43626434,1.0,197.4,4,0.0,400.998,5.925102e-07,0.049148448,2004
0.6372365,1.15,83.3,4,0.0,212.925,0.0,0.09307408,2002
0.683334,1.2,82.7,4,1.7163943,228.551,0.00018026127,0.04843507,2002
0.7584634,1.15,165.3,4,138.65767,257.306,5.3336073e-05,0.113707095,2002
0.8013134,1.0,173.0,4,27.511805,325.92,0.00022511533,0.13154827,2003
0.55994177,1.0,114.7,4,49.718723,142.162,0.0,0.027529903,2002
0.64679563,1.0,94.0,4,0.0,253.924,4.3667882e-05,0.06651015,2002
0.49925438,1.0,90.9,4,1.6346612,222.927,0.07475071,0.10637192,2002
0.6457515,1.0,183.3,4,29.4793,300.716,0.0,0.022664795,2003
0.4946506,1.0,241.0,4,8.809512,436.101,0.03011276,0.07140459,2004
0.72146165,1.0,149.5,4,15.998429,191.964,0.0010712836,0.11712487,2002
0.6804347,1.0,169.0,4,66.30349,298.957,0.0,0.0064010187,2003
0.81415164,1.2,181.0,4,227.95001,387.287,0.00023903568,0.12814753,2004
0.6184568,1.0,212.5,4,24.151892,438.87003,0.026734624,0.13560544,2004
0.8150017,1.15,147.8,4,44.26549,282.742,0.00024386453,0.11870112,2003
0.5597417,1.0,143.4,4,123.76498,184.352,0.0,0.044544317,2002
0.50122607,1.15,160.5,4,0.8990637,369.038,0.08451943,0.03892683,2003
0.5444964,1.0,181.7,4,52.785995,299.267,0.015738726,0.095104724,2003
0.64834946,1.15,141.6,4,65.67754,351.187,0.0,0.012113891,2004
0.54915607,1.15,99.7,4,46.71429,223.883,0.05656976,0.04355628,2002
0.629863,1.2,188.0,4,73.526215,372.971,0.0,0.014188539,2004
0.6469425,1.0,196.4,4,38.0048,322.866,0.0,0.082970664,2004
0.8383546,1.2,263.5,4,122.49309,372.004,0.00048135876,0.126342,2004
0.52365005,1.15,91.4,4,31.715015,204.077,0.0,0.06480463,2002
0.5317616,1.2,216.9,4,41.89157,334.78,0.07460267,0.091465354,2003
0.6585898,1.0,76.1,4,22.263447,186.174,0.013148092,0.0468658,2002
0.5598929,1.2,245.3,4,127.71202,232.612,0.056847535,0.10408849,2002
0.5745709,1.0,197.4,4,14.900846,364.919,0.0,0.030030325,2004
0.7214617,1.0,186.9,4,0.44388002,352.28,8.448829e-05,0.109383255,2003
0.6424314,1.2,194.9,4,23.9582,385.42,0.00032381827,0.038765606,2004
0.67391926,1.15,236.3,4,42.5603,386.169,3.2349963e-05,0.08302091,2004
0.5348374,1.2,288.0,4,27.08902,399.167,0.0,0.052857284,2004
0.8061033,1.2,173.1,4,127.0795,262.531,0.003092122,0.06665871,2003
0.543638,1.2,245.3,4,144.64594,321.652,0.0,0.016045159,2003
0.670571,1.15,197.0,4,0.0,368.189,0.0,0.084862225,2004
0.440251,1.0,257.1,4,55.139763,403.618,0.0,0.020569915,2004
0.5225113,1.0,182.1,4,45.7628,363.234,0.0,0.033071548,2003
0.807837,1.0,219.4,4,87.409035,279.49802,0.0008770928,0.07065845,2003
0.4862641,1.0,188.1,4,0.0,354.42,0.0,0.09156569,2003
0.62266916,1.0,160.1,4,18.44011,300.652,0.0,0.034368865,2003
0.6339905,1.15,187.8,4,33.507896,374.19,0.0,0.058882356,2004
0.6895605,1.15,194.8,4,55.60793,367.195,0.0,0.096510515,2003
0.560534,1.0,192.1,4,0.0,437.387,0.019441875,0.073942155,2004
0.7548868,1.2,150.2,4,108.1977,176.125,0.008977291,0.07355472,2002
0.5096208,1.0,208.3,4,0.0,404.697,0.0,0.09470853,2004
0.8457889,1.15,326.9,4,177.02805,388.981,0.003092122,0.09922895,2004
0.65720475,1.2,181.0,4,4.943034,298.462,0.0026349328,0.10217639,2003
