ET_KS,URBAN_KS,URBAN_FLT_KS,GRACE_KS,GW_KS,AGRI_KS,P_KS,SW_KS,ET_FLT_KS,GRACE_AVG_KS,YEAR
383.5,0.0,0.019574359,8.233114,0.0,0.5062555,699.13,0.093023956,383.5,7.13435,2013
409.3,0.0,0.035327252,8.233114,0.0,0.5220844,753.07,0.12179718,409.3,7.13435,2013
476.3,0.0,0.05884107,8.233114,0.0,0.529897,818.65,0.15444012,476.3,7.13435,2013
429.4,0.0,0.08983487,8.233114,0.0,0.5318723,868.54,0.18988785,429.4,7.13435,2013
380.9,0.0,0.12526906,8.233114,0.0,0.53011495,881.88,0.22673261,380.9,7.13435,2013
404.8,0.0,0.15932849,8.233114,0.0,0.52606386,919.42,0.2633787,404.8,7.13435,2013
486.7,3.0,0.18486223,8.233114,0.0,0.5202816,944.05,0.29821336,0.0,7.13435,2013
443.3,0.0,0.19584033,8.233114,0.0,0.51282686,945.47,0.32974625,443.3,7.13435,2013
436.5,0.0,0.18971352,8.233114,0.0,0.50362974,961.83997,0.35668314,436.5,7.13435,2013
458.4,3.0,0.16843718,8.233114,0.0,0.4926647,1008.7,0.37792858,0.0,7.13435,2013
467.4,0.0,0.13777867,8.233114,0.0,0.47978184,1046.89,0.39254636,467.4,7.13435,2013
407.1,0.0,0.10542123,8.233114,0.0,0.46425843,1045.79,0.39972898,407.1,7.13435,2013
397.4,0.0,0.078842096,8.233114,0.0,0.4445892,1022.3,0.39882198,397.4,7.13435,2013
592.5,0.0,0.06378686,8.233114,0.0,0.418669,988.55,0.38942552,592.5,7.13435,2013
463.7,0.0,0.06347933,8.233114,0.0,0.38453636,1005.83997,0.37154895,463.7,7.13435,2013
448.4,0.0,0.07823422,8.233114,0.0,0.34142566,1044.05,0.34576255,448.4,7.13435,2013
627.0,0.0,0.10517195,8.233114,97.28685,0.29054648,1058.72,0.31327602,627.0,7.13435,2013
609.6,0.0,0.13821943,8.723961,6.974701,0.2352156,1060.79,0.27589375,609.6,7.13435,2013
666.0,0.0,0.1689812,8.723961,5.9409156,0.1801405,1057.6,0.23583484,666.0,7.13435,2013
556.6,0.0,0.18884417,8.723961,0.0,0.13009168,1028.83,0.19545503,556.6,7.13435,2013
531.1,0.0,0.1918389,8.723961,0.0,0.08855517,1034.03,0.15693793,531.1,7.13435,2013
560.0,0.0,0.17681944,8.723961,0.0,0.056974098,1049.43,0.12203135,560.0,7.13435,2013
560.3,0.0,0.14777292,8.723961,0.0,0.03484558,1120.6,0.09188516,560.3,7.13435,2013
353.8,0.0,0.05316309,-0.8224008,0.0,0.23687457,515.7,0.17356941,353.8,-1.29231,2014
312.9,0.0,0.055755787,-0.8224008,0.0,0.26414368,516.18,0.18470381,312.9,-1.29231,2014
342.9,0.0,0.054925993,-0.8224008,0.0,0.29076394,521.79,0.1905222,342.9,-1.29231,2014
373.1,0.0,0.050336704,-0.8224008,0.0,0.3130434,538.58,0.19079603,373.1,-1.29231,2014
333.8,0.0,0.042932693,-0.8224008,0.0,0.3285677,580.59,0.18592142,333.8,-1.29231,2014
289.2,0.0,0.034275927,-0.30841517,0.0,0.3370196,592.44,0.17682773,289.2,-1.29231,2014
346.7,0.0,0.025798934,-0.30841517,0.0,0.33961216,592.42,0.16478807,346.7,-1.29231,2014
300.7,0.0,0.01840084,-0.30841517,0.0,0.33765364,625.11,0.15117969,300.7,-1.29231,2014
365.1,0.0,0.012465702,-0.30841517,0.0,0.33141994,638.58,0.13725282,365.1,-1.29231,2014
397.6,0.0,0.00802872,-0.30841517,0.0,0.32019898,651.48,0.12395755,397.6,-1.29231,2014
317.7,0.0,0.059080068,-0.8224008,0.0,0.20251143,582.56,0.11935558,317.7,-1.29231,2014
269.0,0.0,0.058865674,-0.8224008,1.1657522,0.22118156,556.45,0.14359988,269.0,-1.29231,2014
333.7,0.0,0.062340207,-0.8224008,0.0,0.24108498,530.52,0.16745114,333.7,-1.29231,2014
303.2,0.0,0.06920344,-0.8224008,0.0,0.2651839,503.06,0.18923822,303.2,-1.29231,2014
350.6,0.0,0.077066116,-0.8224008,0.0,0.2948491,509.69998,0.20730902,350.6,-1.29231,2014
362.8,0.0,0.08262798,-0.8224008,0.0,0.3284711,522.3,0.22028957,362.8,-1.29231,2014
303.9,0.0,0.08330129,-0.8224008,0.0,0.36171192,553.83,0.22731726,303.9,-1.29231,2014
326.7,0.0,0.0783022,-0.8224008,0.0,0.38940933,563.99,0.22818886,326.7,-1.29231,2014
309.5,0.0,0.0686735,-0.8224008,0.17717366,0.40801463,586.26,0.2233833,309.5,-1.29231,2014
334.9,0.0,0.056468315,-0.30841517,0.0,0.41697666,598.73,0.21395054,334.9,-1.29231,2014
294.8,0.0,0.043758925,-0.30841517,0.0,0.4182637,609.13,0.20129554,294.8,-1.29231,2014
347.4,0.0,0.032042608,-0.30841517,0.0,0.41447496,631.09,0.18691175,347.4,-1.29231,2014
337.4,0.0,0.022177702,-0.30841517,0.0,0.40703854,631.16003,0.17212899,337.4,-1.29231,2014
346.5,0.0,0.014516979,-0.30841517,0.0,0.39577657,657.17,0.15792936,346.5,-1.29231,2014
377.3,0.0,0.009134898,-0.30841517,0.0,0.37991035,675.39,0.14486086,377.3,-1.29231,2014
374.2,0.0,0.079020426,-0.8224008,8.134571,0.20584752,553.83,0.09471485,374.2,-1.29231,2014
326.7,0.0,0.076791964,-0.8224008,9.819337,0.22990045,562.79,0.11970071,326.7,-1.29231,2014
316.6,0.0,0.074296944,-0.8224008,0.0,0.2508847,563.49,0.14694291,316.6,-1.29231,2014
364.2,0.0,0.07516266,-0.8224008,0.0,0.2700875,542.26,0.17516871,364.2,-1.29231,2014
303.0,0.0,0.08161654,-0.8224008,0.0,0.2909669,531.49,0.20272747,303.0,-1.29231,2014
308.0,0.0,0.09312209,-0.8224008,0.0,0.31742653,521.59,0.22777759,308.0,-1.29231,2014
387.5,0.0,0.106379,-0.8224008,0.0,0.3513863,529.32,0.24853562,387.5,-1.29231,2014
352.6,0.0,0.11678277,-0.8224008,0.0,0.3909735,544.6,0.2635539,352.6,-1.29231,2014
353.6,0.0,0.12050947,-0.8224008,0.0,0.4307434,566.08,0.271963,353.6,-1.29231,2014
325.0,0.0,0.11602358,-0.8224008,0.0,0.46402416,563.34,0.27361757,325.0,-1.29231,2014
262.5,0.0,0.10428122,-0.8224008,0.0,0.48606998,562.19,0.26910365,262.5,-1.29231,2014
312.1,0.0,0.0878279,-0.30841517,0.0,0.4960172,580.5,0.25960276,312.1,-1.29231,2014
340.4,0.0,0.06955744,-0.30841517,0.0,0.4965254,592.62,0.24664673,340.4,-1.29231,2014
377.2,0.0,0.051859275,-0.30841517,0.0,0.49148044,614.5,0.2318251,377.2,-1.29231,2014
311.7,0.0,0.036379173,-0.30841517,0.0,0.4835499,635.06,0.21651489,311.7,-1.29231,2014
377.1,0.0,0.024041373,-0.30841517,0.0,0.47324535,675.99,0.20169024,377.1,-1.29231,2014
334.1,0.0,0.015248449,-0.30841517,0.0,0.45978233,686.74,0.18784186,334.1,-1.29231,2014
399.4,0.0,0.010012641,-0.30841517,0.0,0.44254935,677.04,0.17500597,399.4,-1.29231,2014
363.2,0.0,0.008085513,-0.30841517,1.2157627,0.42181513,656.64,0.16287844,363.2,-1.29231,2014
396.7,0.0,0.00904032,-0.30841517,0.0,0.39808017,649.12,0.15097606,396.7,-1.29231,2014
422.7,0.0,0.01224861,-0.30841517,0.0,0.37095827,622.94,0.13880509,422.7,-1.29231,2014
347.0,0.0,0.09355447,-0.8224008,0.0,0.22559692,570.54,0.09259864,347.0,-1.29231,2014
245.5,3.0,0.09325626,-0.8224008,0.0,0.25195405,558.72003,0.11865223,0.0,-1.29231,2014
323.5,0.0,0.08970494,-0.8224008,0.0,0.2755275,566.39996,0.14796819,323.5,-1.29231,2014
351.3,0.0,0.08707206,-0.8224008,0.0,0.29527068,573.95,0.17948511,351.3,-1.29231,2014
331.3,0.0,0.08977858,-0.8224008,0.0,0.31289685,565.76,0.21174698,331.3,-1.29231,2014
274.6,0.0,0.100391366,-0.8224008,0.0,0.33269197,563.37,0.24293533,274.6,-1.29231,2014
329.5,0.0,0.11806194,-0.8224008,1.6616437,0.3594846,517.2,0.2710817,329.5,-1.29231,2014
327.0,0.0,0.13849461,-0.8224008,0.0,0.39576685,525.27,0.29433334,327.0,-1.29231,2014
318.7,3.0,0.15561952,-0.8224008,0.0,0.43951613,542.71,0.31123868,0.0,-1.29231,2014
301.4,0.0,0.16410485,-0.8224008,0.0,0.48439214,550.55,0.32098657,301.4,-1.29231,2014
251.9,0.0,0.1613377,-0.8224008,0.0,0.5224495,545.92,0.323537,251.9,-1.29231,2014
270.2,0.0,0.14793451,-0.8224008,0.9771205,0.54788625,531.11,0.3196047,270.2,-1.29231,2014
379.3,0.0,0.126867,-0.30841517,0.0,0.55947983,528.76,0.31049442,379.3,-1.29231,2014
290.2,0.0,0.10200054,-0.30841517,0.0,0.56036335,539.04,0.2978291,290.2,-1.29231,2014
345.9,0.0,0.07691349,-0.30841517,0.0,0.55544716,604.25,0.28323743,345.9,-1.29231,2014
346.8,0.0,0.054366212,-0.30841517,0.0,0.54848707,636.01,0.2680756,346.8,-1.29231,2014
378.9,0.0,0.036116272,-0.30841517,0.67564124,0.54070914,664.57,0.25324062,378.9,-1.29231,2014
324.6,0.0,0.023043673,-0.30841517,0.0,0.531454,665.31,0.23910409,324.6,-1.29231,2014
348.8,0.0,0.015313294,-0.30841517,1.9245839,0.5196691,645.3,0.22556236,348.8,-1.29231,2014
321.1,0.0,0.01259518,-0.30841517,0.0,0.5047625,621.81,0.21217549,321.1,-1.29231,2014
306.0,0.0,0.01422746,-0.30841517,0.0,0.48614824,616.99,0.19835305,306.0,-1.29231,2014
330.9,0.0,0.019214945,-0.30841517,0.0,0.4623412,590.35,0.18354432,330.9,-1.29231,2014
352.1,0.0,0.026145775,-0.30841517,0.0,0.43101007,597.83997,0.16739856,352.1,-1.29231,2014
329.0,0.0,0.033118322,-0.30841517,0.0,0.3902217,680.71,0.14986058,329.0,-1.29231,2014
406.9,0.0,0.038093947,-0.30841517,1.6119959,0.34011897,743.47003,0.13120064,406.9,-1.29231,2014
351.7,0.0,0.07621909,-0.8224008,21.10587,0.20482488,558.61,0.04926419,351.7,-1.29231,2014
349.7,0.0,0.09195869,-0.8224008,6.1044216,0.22341554,552.13,0.06734214,349.7,-1.29231,2014
305.2,0.0,0.102393925,-0.8224008,0.0,0.24605344,575.65,0.0896187,305.2,-1.29231,2014
301.3,0.0,0.10602222,-0.8224008,0.0,0.2709379,585.8,0.1161356,301.3,-1.29231,2014
357.3,0.0,0.103667274,-0.8224008,0.0,0.29508108,575.0,0.14656879,357.3,-1.29231,2014
348.5,0.0,0.09867291,-0.8224008,0.0,0.31568253,561.52997,0.1801986,348.5,-1.29231,2014
335.1,0.0,0.09615856,-0.8224008,0.0,0.33177906,563.10004,0.21574882,335.1,-1.29231,2014
269.6,0.0,0.101208724,-0.8224008,0.0,0.3454935,597.75,0.25159514,269.6,-1.29231,2014
288.2,0.0,0.11661824,-0.8224008,0.0,0.36182624,579.27,0.2858023,288.2,-1.29231,2014
401.6,0.0,0.14120826,-0.8224008,0.079125896,0.38639626,497.41,0.31635845,401.6,-1.29231,2014
334.1,0.0,0.1697339,-0.8224008,0.5235467,0.4222341,512.25,0.34144598,334.1,-1.29231,2014
280.6,0.0,0.19466585,-0.8224008,0.0,0.46733555,531.47003,0.3597174,280.6,-1.29231,2014
275.1,0.0,0.20904543,-0.8224008,0.0,0.5148387,521.27997,0.37051234,275.1,-1.29231,2014
243.0,0.0,0.2089547,-0.8224008,1.3302469,0.55597526,527.52997,0.37395662,243.0,-1.29231,2014
267.1,0.0,0.19444644,-0.8224008,1.3441615,0.5842106,511.43,0.37091172,267.1,-1.29231,2014
336.5,0.0,0.16882063,-0.30841517,1.9637705,0.5979988,517.67,0.36277944,336.5,-1.29231,2014
309.3,0.0,0.13699092,-0.30841517,0.0,0.60068196,542.22,0.35120964,309.3,-1.29231,2014
322.1,0.0,0.103922,-0.30841517,0.0,0.59778327,602.64,0.33778107,322.1,-1.29231,2014
317.8,0.0,0.07370498,-0.30841517,0.0,0.5937973,629.81,0.32373014,317.8,-1.29231,2014
327.2,0.0,0.049090877,-0.30841517,0.0,0.5905042,636.83,0.30978283,327.2,-1.29231,2014
311.0,0.0,0.031511255,-0.30841517,0.0,0.5873784,633.85,0.2961137,311.0,-1.29231,2014
319.7,0.0,0.021290142,-0.30841517,0.0,0.583001,617.09,0.28242376,319.7,-1.29231,2014
333.6,0.0,0.017978115,-0.30841517,0.0,0.5759905,596.05,0.2681057,333.6,-1.29231,2014
376.3,0.0,0.020607501,-0.30841517,0.0,0.5647741,593.75,0.2524528,376.3,-1.29231,2014
393.5,0.0,0.027720144,-0.30841517,0.0,0.5469547,618.17,0.23486724,393.5,-1.29231,2014
401.5,0.0,0.03728306,-0.30841517,0.0,0.5195446,630.8,0.21503402,401.5,-1.29231,2014
341.3,0.0,0.046658836,-0.30841517,0.0,0.48022458,704.32,0.1930166,341.3,-1.29231,2014
442.2,0.0,0.05310938,-0.30841517,0.0,0.428909,758.02997,0.16928166,442.2,-1.29231,2014
396.4,0.0,0.019622313,-1.2179694,22.270922,0.20932652,483.11,0.014816633,396.4,-1.29231,2014
331.8,0.0,0.031498037,-1.2179694,0.0,0.22077146,512.51,0.022279318,331.8,-1.29231,2014
339.6,0.0,0.0480788,-0.8224008,0.0,0.23140968,526.64,0.032546863,339.6,-1.29231,2014
394.6,0.0,0.067796156,-0.8224008,7.0051274,0.24252526,553.95,0.04627003,394.6,-1.29231,2014
357.0,0.0,0.08761473,-0.8224008,2.5486472,0.25587285,580.67,0.0639271,357.0,-1.29231,2014
387.2,0.0,0.103851505,-0.8224008,7.6525636,0.27267823,563.01,0.085945085,387.2,-1.29231,2014
308.8,0.0,0.11343707,-0.8224008,0.0,0.29274946,580.86,0.11249034,308.8,-1.29231,2014
278.8,0.0,0.1152189,-0.8224008,0.0,0.3142384,589.25,0.14340085,278.8,-1.29231,2014
349.6,0.0,0.11080498,-0.8224008,0.0,0.33415857,554.67,0.1781107,349.6,-1.29231,2014
320.3,0.0,0.10445674,-0.8224008,0.0,0.34978187,526.29,0.21566409,320.3,-1.29231,2014
261.9,0.0,0.10206815,-0.8224008,0.0,0.36033982,539.23,0.254561,261.9,-1.29231,2014
263.8,0.0,0.10921033,-0.8224008,0.0,0.36831293,603.4,0.29304427,263.8,-1.29231,2014
316.7,0.0,0.12883112,-0.8224008,0.0,0.37921062,584.83997,0.32914135,316.7,-1.29231,2014
291.4,0.0,0.15951435,-0.8224008,0.0,0.39919755,525.04,0.36091393,291.4,-1.29231,2014
294.8,0.0,0.1952963,-0.8224008,5.9429674,0.4317301,536.23,0.38671738,294.8,-1.29231,2014
292.5,0.0,0.2274412,-0.8224008,0.0,0.47497907,538.72003,0.40544492,292.5,-1.29231,2014
347.5,0.0,0.24751578,-0.8224008,0.0,0.5219959,529.27,0.41669914,347.5,-1.29231,2014
344.1,0.0,0.2502992,-0.8224008,1.9275948,0.5637553,533.32,0.42084065,344.1,-1.29231,2014
264.6,0.0,0.23517919,-0.8224008,6.9332323,0.5934526,529.87,0.41889194,264.6,-1.29231,2014
335.4,0.0,0.20566484,-0.30841517,0.0,0.60938895,542.9,0.41231263,335.4,-1.29231,2014
330.3,0.0,0.16764355,-0.30841517,0.0,0.61494154,563.5,0.40269625,330.3,-1.29231,2014
280.0,0.0,0.12743115,-0.30841517,0.0,0.6158466,592.79,0.39146176,280.0,-1.29231,2014
278.0,0.0,0.090417735,-0.30841517,0.0,0.6168988,604.86,0.37960893,278.0,-1.29231,2014
268.8,0.0,0.060304362,-0.30841517,0.67509925,0.62009966,612.97003,0.3675859,268.8,-1.29231,2014
287.8,0.0,0.039022643,-0.30841517,0.0,0.6248773,623.92,0.35528615,287.8,-1.29231,2014
315.0,0.0,0.027014708,-0.30841517,0.0,0.62940305,616.48,0.34215972,315.0,-1.29231,2014
359.9,0.0,0.023678618,-0.30841517,0.0,0.6315975,609.63,0.32740483,359.9,-1.29231,2014
348.0,0.0,0.027697682,-0.30841517,0.0,0.6291743,610.05,0.310196,348.0,-1.29231,2014
371.6,0.0,0.037094083,-0.30841517,0.0,0.6192794,640.79,0.28990418,371.6,-1.29231,2014
413.2,0.0,0.049170833,-0.30841517,0.0,0.5987626,654.55,0.26627925,413.2,-1.29231,2014
381.2,0.0,0.06058191,-0.30841517,0.0,0.5651725,713.7,0.23953919,381.2,-1.29231,2014
398.3,0.0,0.068013735,-0.30841517,0.0,0.51795846,746.07,0.2103863,398.3,-1.29231,2014
466.8,0.0,0.06920562,-0.30841517,0.0,0.45893455,752.9,0.17990087,466.8,-1.29231,2014
309.9,0.0,0.013847548,-1.2179694,6.2007694,0.24410912,484.08,0.008364154,309.9,-1.29231,2014
334.1,0.0,0.016339872,-1.2179694,9.565704,0.2538401,488.76,0.013154066,334.1,-1.29231,2014
380.3,0.0,0.023253344,-1.2179694,0.0,0.26394483,498.31,0.020074379,380.3,-1.29231,2014
325.2,0.0,0.035734117,-1.2179694,0.0,0.27373704,520.56,0.02973993,325.2,-1.29231,2014
305.7,0.0,0.053589355,-0.8224008,0.0,0.28325936,541.9,0.042789012,305.7,-1.29231,2014
364.0,0.0,0.074869394,-0.8224008,0.0,0.29346985,568.82,0.059883356,364.0,-1.29231,2014
312.9,0.0,0.09599746,-0.8224008,0.0,0.30566514,598.59,0.08142376,312.9,-1.29231,2014
273.5,3.0,0.112796284,-0.8224008,3.1007307,0.32060224,594.35,0.1077004,0.0,-1.29231,2014
331.2,0.0,0.12198921,-0.8224008,0.0,0.33775914,560.02,0.13866176,331.2,-1.29231,2014
336.0,0.0,0.12261542,-0.8224008,0.0,0.35517728,562.17,0.17386818,336.0,-1.29231,2014
387.0,0.0,0.116787106,-0.8224008,1.1063204,0.36998525,541.51,0.21245132,387.0,-1.29231,2014
495.2,0.0,0.1093512,-0.8224008,0.049860153,0.3797156,517.3,0.25318563,495.2,-1.29231,2014
338.3,0.0,0.1066675,-0.8224008,0.0,0.38391808,539.35,0.29435363,338.3,-1.29231,2014
330.3,0.0,0.114597805,-0.8224008,0.0,0.3853696,596.82,0.33411872,330.3,-1.29231,2014
352.8,0.0,0.13623697,-0.8224008,0.1800355,0.38983068,595.91003,0.3705708,352.8,-1.29231,2014
346.3,0.0,0.1701608,-0.8224008,17.695326,0.40367675,574.68,0.401981,346.3,-1.29231,2014
324.4,0.0,0.21012893,-0.8224008,24.860882,0.4305766,562.35004,0.4270306,324.4,-1.29231,2014
339.5,0.0,0.24674852,-0.8224008,7.063905,0.4689508,546.85,0.44500014,339.5,-1.29231,2014
401.8,0.0,0.27550548,-0.8224008,16.71137,0.55150944,538.03,0.46030453,401.8,-1.29231,2014
276.8,0.0,0.26021683,-0.8224008,25.186302,0.5804854,556.96,0.4594934,276.8,-1.29231,2014
426.2,0.0,0.22830112,-0.30841517,25.246513,0.5975684,574.33,0.4549076,426.2,-1.29231,2014
334.1,3.0,0.18631297,-0.30841517,4.7434187,0.6061789,591.27,0.44799465,0.0,-1.29231,2014
396.3,0.0,0.1415496,-0.30841517,13.2057085,0.61199725,582.09,0.43990016,396.3,-1.29231,2014
296.3,0.0,0.10034018,-0.30841517,12.945927,0.6196968,587.61,0.43127036,296.3,-1.29231,2014
302.4,0.0,0.067052335,-0.30841517,0.0,0.631064,612.33,0.42217338,302.4,-1.29231,2014
323.7,0.0,0.04394556,-0.30841517,0.0,0.64513266,617.68,0.4121451,323.7,-1.29231,2014
329.5,0.0,0.031519525,-0.30841517,0.0,0.6594829,614.06,0.40033853,329.5,-1.29231,2014
298.7,0.0,0.02902589,-0.30841517,0.0,0.6713922,640.93,0.38573974,298.7,-1.29231,2014
371.5,0.0,0.034815855,-0.30841517,0.0,0.67819965,650.8,0.36740983,371.5,-1.29231,2014
378.5,0.0,0.04640422,-0.30841517,0.0,0.6771699,654.81,0.3447084,378.5,-1.29231,2014
383.9,0.0,0.060475335,-0.30841517,0.0,0.6656055,690.47,0.31747904,383.9,-1.29231,2014
354.1,0.0,0.07312228,-0.30841517,0.0,0.6412856,737.99,0.28612268,354.1,-1.29231,2014
338.8,0.0,0.0807253,-0.30841517,0.0,0.6030628,725.25,0.25160375,338.8,-1.29231,2014
381.4,3.0,0.081096835,-0.30841517,0.0,0.55119246,702.51,0.21531199,0.0,-1.29231,2014
325.9,0.0,0.024046913,-1.2179694,0.0,0.301754,491.33002,0.0043324986,325.9,-1.29231,2014
254.4,0.0,0.02175853,-1.2179694,0.0,0.30265182,491.59,0.0071500014,254.4,-1.29231,2014
370.0,0.0,0.019837117,-1.2179694,10.056253,0.30493572,505.54,0.011436706,370.0,-1.29231,2014
304.8,0.0,0.020637799,-1.2179694,4.2966895,0.3091439,522.49,0.017737884,304.8,-1.29231,2014
337.5,0.0,0.026395017,-1.2179694,6.964798,0.31487966,516.6,0.026686039,337.5,-1.29231,2014
313.7,0.0,0.03848788,-1.2179694,4.169666,0.32163838,540.61,0.038960375,313.7,-1.29231,2014
406.9,0.0,0.05673979,-0.8224008,11.149623,0.32944325,557.98,0.05522013,406.9,-1.29231,2014
421.5,0.0,0.07901847,-0.8224008,9.749923,0.33890575,589.23,0.076093026,421.5,-1.29231,2014
368.0,0.0,0.101424634,-0.8224008,16.561651,0.3506629,596.47003,0.10184356,368.0,-1.29231,2014
404.2,0.0,0.11940639,-0.8224008,3.2866778,0.3646829,603.78,0.13255301,404.2,-1.29231,2014
393.3,0.0,0.12938815,-0.8224008,6.8676853,0.37980884,567.01,0.1678766,393.3,-1.29231,2014
345.5,0.0,0.13026963,-0.8224008,0.0,0.39380354,561.04,0.20702823,345.5,-1.29231,2014
351.9,0.0,0.124171354,-0.8224008,4.330472,0.4039276,546.33997,0.24878843,351.9,-1.29231,2014
364.7,0.0,0.11601428,-0.8224008,0.0,0.40810832,535.44,0.29164478,364.7,-1.29231,2014
328.7,0.0,0.11222221,-0.8224008,0.0,0.40633056,559.91,0.33368888,328.7,-1.29231,2014
345.8,0.0,0.11874652,-0.8224008,0.0,0.4016239,609.38,0.37307513,345.8,-1.29231,2014
331.6,0.0,0.13887884,-0.8224008,0.0,0.3997424,627.79,0.4080681,331.6,-1.29231,2014
305.3,0.0,0.17152022,-0.8224008,0.0,0.4068962,608.41,0.437289,305.3,-1.29231,2014
331.4,0.0,0.21076573,-0.8224008,0.0,0.4266624,584.34,0.45989537,331.4,-1.29231,2014
287.5,3.0,0.24736746,-0.8224008,0.035305567,0.45767358,565.92,0.47569183,0.0,-1.29231,2014
375.9,3.0,0.27174798,-0.8224008,0.0,0.49389723,553.77,0.48514125,0.0,-1.29231,2014
358.1,3.0,0.27728486,-0.8224008,0.0,0.5275249,564.41,0.48926026,0.0,-1.29231,2014
371.6,3.0,0.26235396,-0.8224008,0.0,0.55293936,591.44,0.4894106,0.0,-1.29231,2014
312.9,0.0,0.23032147,-0.30841517,0.0,0.56926256,602.62,0.4870241,312.9,-1.29231,2014
320.2,0.0,0.18785639,-0.30841517,0.0,0.5801338,614.73,0.4833176,320.2,-1.29231,2014
310.0,0.0,0.14254819,-0.30841517,0.0,0.5910545,611.21,0.47906187,310.0,-1.29231,2014
476.2,0.0,0.10102421,-0.30841517,18.445171,0.60622716,614.46,0.47444984,476.2,-1.29231,2014
348.5,0.0,0.06786093,-0.30841517,0.0,0.62677467,606.46,0.46908647,348.5,-1.29231,2014
304.3,0.0,0.045417268,-0.30841517,0.0,0.6509291,618.29,0.46209225,304.3,-1.29231,2014
381.5,0.0,0.034217983,-0.30841517,0.0,0.67543983,629.18,0.45229316,381.5,-1.29231,2014
273.1,0.0,0.0334441,-0.30841517,0.0,0.6969591,667.45996,0.43845788,273.1,-1.29231,2014
380.0,0.0,0.041214027,-0.30841517,0.0,0.71274745,686.39,0.4195463,380.0,-1.29231,2014
294.8,0.0,0.054634638,-0.30841517,0.0,0.7206795,698.04,0.39492774,294.8,-1.29231,2014
374.9,0.0,0.06990915,-0.30841517,0.0,0.71903074,711.46,0.36456293,374.9,-1.29231,2014
368.9,0.0,0.08280906,-0.30841517,0.0,0.70615596,737.16003,0.32905227,368.9,-1.29231,2014
244.4,0.0,0.089754775,-0.30841517,0.0,0.68033016,681.57,0.2896312,244.4,-1.29231,2014
328.2,0.0,0.08899582,-0.30841517,0.0,0.6399194,649.13,0.24799748,328.2,-1.29231,2014
416.0,0.0,0.08119455,-0.30841517,0.0,0.5841876,630.94,0.2061995,416.0,-1.29231,2014
390.0,0.0,0.069023594,-0.30841517,0.0,0.5144756,638.29004,0.1661577,390.0,-1.29231,2014
298.6,0.0,0.029574959,-1.2179694,35.957237,0.38490608,525.8,0.0011264815,298.6,-1.29231,2014
318.2,0.0,0.034651108,-1.2179694,16.139061,0.38877708,519.92,0.0020206044,318.2,-1.29231,2014
263.5,0.0,0.03664449,-1.2179694,0.0,0.38431242,493.63998,0.003503491,263.5,-1.29231,2014
471.1,0.0,0.0351005,-1.2179694,15.844731,0.37570783,470.72,0.0059614703,471.1,-1.29231,2014
275.3,0.0,0.031037387,-1.2179694,18.995655,0.36691925,477.42,0.009714905,275.3,-1.29231,2014
305.7,0.0,0.026748223,-1.2179694,11.086406,0.36048362,490.88,0.015336694,305.7,-1.29231,2014
279.9,0.0,0.025157101,-1.2179694,11.391678,0.35730845,507.08002,0.023465505,279.9,-1.29231,2014
293.5,0.0,0.028970711,-1.2179694,0.0,0.35728496,499.65,0.03481157,293.5,-1.29231,2014
275.4,0.0,0.039868552,-1.2179694,0.0,0.3601872,526.22,0.050095595,275.4,-1.29231,2014
330.9,0.0,0.0578279,-0.8224008,0.0,0.36614075,560.62,0.06995889,330.9,-1.29231,2014
357.3,0.0,0.08075157,-0.8224008,9.445611,0.3754531,580.69,0.09493851,357.3,-1.29231,2014
291.7,0.0,0.10465155,-0.8224008,1.0424165,0.38799903,585.73,0.12509742,291.7,-1.29231,2014
398.3,0.0,0.12472067,-0.8224008,0.0,0.40272197,603.3,0.16023389,398.3,-1.29231,2014
332.3,0.0,0.136967,-0.8224008,0.0,0.41754717,606.97003,0.19964078,332.3,-1.29231,2014
295.8,0.0,0.13977203,-0.8224008,0.0,0.42973492,585.05,0.24213143,295.8,-1.29231,2014
351.1,0.0,0.13471687,-0.8224008,0.0,0.43659,568.97,0.28610823,351.1,-1.29231,2014
382.8,0.0,0.12624931,-0.8224008,0.0,0.43647626,569.1,0.329778,382.8,-1.29231,2014
317.3,0.0,0.12044526,-0.8224008,0.0,0.42989838,584.57,0.37109107,317.3,-1.29231,2014
355.3,0.0,0.12314909,-0.8224008,4.353622,0.42013183,629.46,0.4082767,355.3,-1.29231,2014
346.7,0.0,0.13790442,-0.8224008,0.0,0.41272923,642.76,0.439888,346.7,-1.29231,2014
317.6,0.0,0.16428114,-0.8224008,0.0,0.41339177,609.41,0.46502537,317.6,-1.29231,2014
354.7,0.0,0.19736043,-0.8224008,1.4666893,0.42526796,589.85,0.48344886,354.7,-1.29231,2014
325.4,0.0,0.22892992,-0.8224008,0.0,0.44707638,577.78,0.49559397,325.4,-1.29231,2014
338.4,0.0,0.25017622,-0.8224008,0.0,0.4735868,571.66,0.5024775,338.4,-1.29231,2014
308.5,0.0,0.25476432,-0.8224008,0.0,0.4983534,590.96,0.50550187,308.5,-1.29231,2014
373.0,0.0,0.24089038,-0.8224008,0.0,0.5172409,624.66,0.5061875,373.0,-1.29231,2014
223.1,0.0,0.21142793,-0.30841517,0.0,0.5304987,628.87,0.5058825,223.1,-1.29231,2014
426.6,0.0,0.17245528,-0.30841517,0.0,0.5422198,636.21,0.5055072,426.6,-1.29231,2014
