ET_KS,URBAN_KS,URBAN_FLT_KS,GRACE_KS,GW_KS,AGRI_KS,P_KS,SW_KS,ET_FLT_KS,GRACE_AVG_KS,YEAR
262.7,0.0,0.14953384,1.0,0.0,0.47954735,503.6,0.15488778,262.7,1.0,2015
288.0,0.0,0.11796312,1.0,0.0,0.45007056,490.52,0.11539782,288.0,1.0,2015
322.6,0.0,0.10387352,1.0,0.0,0.41861382,481.83,0.082977735,322.6,1.0,2015
315.5,0.0,0.10747919,1.0,0.0,0.3863707,495.82,0.057755932,315.5,1.0,2015
309.9,0.0,0.123624705,1.0,0.0,0.35333335,522.16,0.03910425,309.9,1.0,2015
315.0,0.0,0.14385565,1.0,0.0,0.31870538,550.07,0.02595758,315.0,1.0,2015
310.1,3.0,0.15922791,1.0,1.6900334,0.28153765,607.75,0.017089477,0.0,1.0,2015
351.0,0.0,0.16307853,1.0,0.0,0.24147421,606.83997,0.011327398,351.0,1.0,2015
357.6,3.0,0.15295921,1.0,0.0,0.19928613,583.77,0.00768042,0.0,1.0,2015
362.3,0.0,0.13088724,1.0,0.0,0.15688267,597.83997,0.005389483,362.3,1.0,2015
88.2,0.0,0.04623933,1.0,0.0,0.31843615,350.66,0.0,88.2,1.0,2015
97.4,0.0,0.05899469,1.0,0.0,0.40106198,354.41,0.0,97.4,1.0,2015
164.3,0.0,0.06904645,1.0,2.6534574,0.47359565,358.42,0.0,164.3,1.0,2015
148.5,3.0,0.07444478,1.0,0.0,0.52952045,366.29,0.0,0.0,1.0,2015
110.0,0.0,0.074644916,1.0,0.0,0.56751126,371.4,0.0,110.0,1.0,2015
148.7,0.0,0.07074993,1.0,19.242416,0.59160477,382.5,0.0,148.7,1.0,2015
152.3,0.0,0.06499136,1.0,0.0,0.609117,388.66,0.0,152.3,1.0,2015
105.9,0.0,0.05980282,1.0,9.81947,0.6273212,392.68,0.0,105.9,1.0,2015
163.8,0.0,0.05705245,1.0,50.54041,0.65056735,401.98,0.0,163.8,1.0,2015
140.9,0.0,0.057673838,1.0,36.88002,0.6791582,389.47998,0.0,140.9,1.0,2015
158.0,0.0,0.061537992,1.0,35.634384,0.71032184,429.34,0.0,158.0,1.0,2015
181.2,0.0,0.06738782,1.0,45.743916,0.7402078,458.55,0.0,181.2,1.0,2015
163.5,0.0,0.072956696,1.0,58.829166,0.7656814,473.57,0.0,163.5,1.0,2015
164.9,0.0,0.07555924,1.0,36.37283,0.7849277,496.33,0.0,164.9,1.0,2015
167.9,0.0,0.07310504,1.0,123.17217,0.7972679,481.47,0.0,167.9,1.0,2015
137.3,0.0,0.06512445,1.0,83.15523,0.8027595,492.72,0.0,137.3,1.0,2015
150.3,0.0,0.053063218,1.0,55.53014,0.80200535,510.54,0.0,150.3,1.0,2015
217.5,0.0,0.039747275,1.0,30.705843,0.796041,495.7,0.0,217.5,1.0,2015
162.9,0.0,0.028232098,1.0,39.479008,0.7861435,471.63,5.685019e-07,162.9,1.0,2015
198.1,0.0,0.020884577,1.0,61.744698,0.7733179,466.0,5.8939713e-05,198.1,1.0,2015
182.4,0.0,0.018935043,1.0,116.451096,0.7578921,459.07,0.00012846927,182.4,1.0,2015
246.5,0.0,0.022463419,1.0,35.553833,0.7394438,450.76,0.0002743898,246.5,1.0,2015
164.8,0.0,0.030618802,1.0,84.71988,0.7168971,445.97,0.0005530356,164.8,1.0,2015
148.7,0.0,0.041873123,1.0,50.376873,0.6888297,439.39,0.0010711178,148.7,1.0,2015
218.0,0.0,0.054480966,1.0,27.820251,0.6537696,460.61,0.001993539,218.0,1.0,2015
202.8,0.0,0.06720822,1.0,19.60668,0.6105417,453.13,0.0035656425,202.8,1.0,2015
166.5,0.0,0.080069356,1.0,10.792077,0.5587161,444.24,0.006128449,166.5,1.0,2015
156.4,0.0,0.09440503,1.0,42.134605,0.4993404,429.84,0.010122379,156.4,1.0,2015
203.9,0.0,0.11187566,1.0,41.133736,0.43562478,409.77002,0.016067196,203.9,1.0,2015
212.5,0.0,0.13267615,1.0,86.210335,0.37329763,384.77,0.024509223,212.5,1.0,2015
187.8,0.0,0.1541864,1.0,6.91674,0.31972805,410.05,0.035930093,187.8,1.0,2015
188.3,0.0,0.17127366,1.0,0.0,0.28195393,424.36002,0.050621416,188.3,1.0,2015
187.4,0.0,0.17854749,1.0,0.0,0.26425117,409.48,0.068543464,187.4,1.0,2015
145.6,0.0,0.17329922,1.0,0.0,0.2664372,400.84,0.089199625,145.6,1.0,2015
108.1,0.0,0.1571341,1.0,0.0,0.28388813,437.84003,0.111566946,108.1,1.0,2015
148.9,0.0,0.1351679,1.0,0.0,0.30913422,446.52002,0.1341204,148.9,1.0,2015
180.7,0.0,0.11318765,1.0,0.0,0.33455613,381.43,0.15497205,180.7,1.0,2015
193.1,0.0,0.09508617,1.0,0.0,0.3548834,356.11,0.17211737,193.1,1.0,2015
165.1,0.0,0.08190964,1.0,0.0,0.36883733,360.09998,0.1837485,165.1,1.0,2015
152.2,0.0,0.07305999,1.0,0.0,0.3790087,353.12,0.18865551,152.2,1.0,2015
130.9,0.0,0.06840378,1.0,0.0,0.39009672,334.18,0.18624407,130.9,1.0,2015
160.2,0.0,0.06971046,1.0,0.0,0.40643847,325.94,0.17690489,160.2,1.0,2015
178.2,0.0,0.08019681,1.0,0.0,0.43001404,333.43,0.16183604,178.2,1.0,2015
176.1,0.0,0.102398366,1.0,0.26330137,0.45999324,331.21,0.14291903,176.1,1.0,2015
194.4,0.0,0.13552728,1.0,0.0,0.4937555,328.51,0.12242949,194.4,1.0,2015
162.3,0.0,0.17417535,1.0,0.0,0.52830184,321.35,0.102767624,162.3,1.0,2015
187.2,0.0,0.20954117,1.0,0.0,0.56139183,317.57,0.08622534,187.2,1.0,2015
179.0,0.0,0.23301762,1.0,0.0,0.5917996,332.27002,0.07483135,179.0,1.0,2015
158.5,0.0,0.24032524,1.0,0.0,0.6191315,352.57,0.07026978,158.5,1.0,2015
193.3,0.0,0.23369448,1.0,0.0,0.64349234,364.75,0.07383677,193.3,1.0,2015
168.1,0.0,0.22051167,1.0,0.0,0.66515976,360.19,0.08638686,168.1,1.0,2015
161.0,0.0,0.20944488,1.0,0.0,0.6841779,370.29,0.1082315,161.0,1.0,2015
165.1,0.0,0.20601965,1.0,0.0,0.70002586,331.63,0.13898413,165.1,1.0,2015
175.3,0.0,0.21045972,1.0,0.0,0.7114772,321.55,0.17752552,175.3,1.0,2015
195.0,0.0,0.2185647,1.0,0.0,0.7168254,312.93,0.22149429,195.0,1.0,2015
221.5,0.0,0.22512612,1.0,0.0,0.71441245,362.82,0.26780874,221.5,1.0,2015
196.0,0.0,0.22753216,1.0,0.0,0.7032994,395.84,0.31262943,196.0,1.0,2015
194.7,0.0,0.22740477,1.0,0.0,0.6839843,423.1,0.35188457,194.7,1.0,2015
163.0,0.0,0.22915232,1.0,0.0,0.6588711,426.49,0.38190377,163.0,1.0,2015
205.5,0.0,0.2365305,1.0,0.0,0.63211906,414.89,0.40009964,205.5,1.0,2015
202.6,0.0,0.24946323,1.0,0.0,0.6086558,397.49,0.40551317,202.6,1.0,2015
195.1,0.0,0.2633898,1.0,0.0,0.5924222,394.91,0.39922976,195.1,1.0,2015
225.3,0.0,0.27134708,1.0,0.0,0.5846541,434.77,0.38410452,225.3,1.0,2015
190.1,0.0,0.26767904,1.0,2.9384675,0.58286715,463.78,0.36447856,190.1,1.0,2015
179.6,0.0,0.2510753,1.0,0.0,0.5813157,462.19,0.34532836,179.6,1.0,2015
212.0,0.0,0.2252964,1.0,7.376036,0.5729213,442.01,0.3313394,212.0,1.0,2015
219.8,0.0,0.19755019,1.0,0.0,0.55196804,490.63,0.32598567,219.8,1.0,2015
290.1,0.0,0.17561558,1.0,0.0,0.51676476,523.15,0.3308332,290.1,1.0,2015
321.4,0.0,0.1650678,1.0,0.0,0.47115204,541.45996,0.34519994,321.4,1.0,2015
322.2,0.0,0.16789676,1.0,0.0,0.4241762,537.2,0.36626846,322.2,1.0,2015
299.1,0.0,0.18269707,1.0,0.0,0.38763434,539.7,0.3896114,299.1,1.0,2015
304.5,0.0,0.20593476,1.0,0.0,0.37197262,532.1,0.4100418,304.5,1.0,2015
281.6,0.0,0.2332134,1.0,14.266266,0.38210076,522.67,0.42260656,281.6,1.0,2015
210.1,0.0,0.25984386,1.0,11.632261,0.41485056,547.83997,0.42351303,210.1,1.0,2015
264.8,0.0,0.28074074,1.0,8.805404,0.45971435,526.07,0.41079363,264.8,1.0,2015
257.7,0.0,0.2904862,1.0,14.373084,0.50270104,505.13,0.3845755,257.7,1.0,2015
205.3,3.0,0.2844568,1.0,16.196827,0.53150535,492.05002,0.3469192,0.0,1.0,2015
228.8,0.0,0.260971,1.0,0.0,0.539339,505.63,0.3012979,228.8,1.0,2015
289.5,0.0,0.2230061,1.0,1.3678422,0.5258572,520.93,0.25186583,289.5,1.0,2015
302.5,0.0,0.17812496,1.0,0.0,0.49540877,516.41,0.20270224,302.5,1.0,2015
295.2,0.0,0.13612227,1.0,0.0,0.4543149,501.57,0.15715578,295.2,1.0,2015
310.5,0.0,0.10564852,1.0,0.0,0.40869093,472.39,0.11763759,310.5,1.0,2015
140.8,0.0,0.050523978,1.0,0.0,0.32437572,349.21,0.0,140.8,1.0,2015
99.9,0.0,0.062112313,1.0,0.0,0.4070497,350.35,0.0,99.9,1.0,2015
125.1,0.0,0.07067215,1.0,0.0,0.47952282,342.33002,0.0,125.1,1.0,2015
96.5,0.0,0.07483797,1.0,0.0,0.53579396,344.47,0.0,96.5,1.0,2015
140.2,0.0,0.07457719,1.0,0.0,0.57498306,340.59,0.0,140.2,1.0,2015
110.5,0.0,0.071171045,1.0,2.9249227,0.601241,350.05002,0.0,110.5,1.0,2015
111.1,0.0,0.06656127,1.0,1.688817,0.6215545,368.22,0.0,111.1,1.0,2015
138.3,0.0,0.062495254,1.0,7.388095,0.64249814,388.41,0.0,138.3,1.0,2015
148.1,0.0,0.06002217,1.0,1.6493293,0.6675939,458.66998,0.0,148.1,1.0,2015
177.8,0.0,0.059483968,1.0,60.051807,0.69650793,438.74,0.0,177.8,1.0,2015
140.4,0.0,0.06068803,1.0,80.87629,0.72632354,459.03,0.0,140.4,1.0,2015
151.0,0.0,0.06292657,1.0,54.551323,0.75370425,480.86,0.0,151.0,1.0,2015
118.3,0.0,0.06489891,1.0,55.48157,0.7765912,490.33002,0.0,118.3,1.0,2015
166.2,0.0,0.06491113,1.0,26.337633,0.794461,454.6,0.0,166.2,1.0,2015
192.9,0.0,0.061492004,1.0,16.510395,0.8076652,446.01,0.0,192.9,1.0,2015
144.2,0.0,0.054225605,1.0,58.96589,0.81668305,459.15,0.0,144.2,1.0,2015
131.5,0.0,0.044134073,1.0,17.154272,0.82187074,468.67,0.0,131.5,1.0,2015
106.7,0.0,0.033410817,1.0,0.0,0.82356817,453.78,0.0,106.7,1.0,2015
150.0,0.0,0.02457397,1.0,20.374107,0.8222013,440.03,1.056804e-06,150.0,1.0,2015
181.5,0.0,0.019704793,1.0,38.164707,0.8179893,435.29,4.861036e-05,181.5,1.0,2015
157.6,0.0,0.019975327,1.0,117.48862,0.8106342,440.63,0.00010584496,157.6,1.0,2015
155.5,0.0,0.025439894,1.0,40.070564,0.7992038,438.61,0.00022468605,155.5,1.0,2015
131.9,0.0,0.035105992,1.0,16.883692,0.7821266,423.66998,0.0004522371,131.9,1.0,2015
168.4,0.0,0.047118068,1.0,25.144442,0.75741714,415.41998,0.0008746952,168.4,1.0,2015
137.3,0.0,0.059374634,1.0,28.354801,0.7230052,447.88,0.0016257373,137.3,1.0,2015
159.6,0.0,0.070507534,1.0,46.834534,0.67726034,436.68,0.0029037578,159.6,1.0,2015
159.5,0.0,0.08079724,1.0,36.88927,0.6197105,415.52,0.00498393,159.5,1.0,2015
176.9,0.0,0.09220748,1.0,29.364004,0.5519649,404.00998,0.008220476,176.9,1.0,2015
198.5,0.0,0.10708805,1.0,21.372656,0.47837368,397.91,0.013029853,198.5,1.0,2015
209.9,0.0,0.12608281,1.0,4.885904,0.40611637,381.26,0.019847428,209.9,1.0,2015
214.7,0.0,0.14662153,1.0,3.630062,0.34394196,405.38998,0.029053342,214.7,1.0,2015
212.3,0.0,0.16333455,1.0,0.0,0.2998623,431.93,0.040871512,212.3,1.0,2015
182.9,3.0,0.17057393,1.0,0.0,0.27857757,419.54,0.055256605,0.0,1.0,2015
190.5,0.0,0.16557927,1.0,0.0,0.27981403,412.29,0.07179485,190.5,1.0,2015
174.6,0.0,0.15014388,1.0,1.8305842,0.298464,413.06,0.08965108,174.6,1.0,2015
173.2,0.0,0.12963778,1.0,0.0,0.32628834,412.87,0.10759176,173.2,1.0,2015
170.9,0.0,0.10992096,1.0,0.13413465,0.35472816,358.74002,0.124100305,170.9,1.0,2015
176.1,0.0,0.09460447,1.0,0.0,0.3775634,349.22,0.13757738,176.1,1.0,2015
155.2,0.0,0.084154464,1.0,0.0,0.39280084,361.39,0.14659278,155.2,1.0,2015
147.1,0.0,0.07733932,1.0,0.0,0.40278688,346.01,0.1502282,147.1,1.0,2015
164.9,0.0,0.07361921,1.0,0.0,0.41252363,331.38998,0.14802012,164.9,1.0,2015
166.4,0.0,0.07474577,1.0,0.0,0.42697862,328.15,0.14035232,166.4,1.0,2015
176.2,0.0,0.08425299,1.0,0.0,0.4487095,323.31,0.12822348,176.2,1.0,2015
160.8,0.0,0.10511673,1.0,0.0,0.47710383,321.44,0.11320582,160.8,1.0,2015
122.5,0.0,0.13682172,1.0,0.0,0.5094593,319.92,0.0971949,122.5,1.0,2015
176.6,0.0,0.1739451,1.0,0.0,0.5427207,314.37,0.08220879,176.6,1.0,2015
139.1,0.0,0.20741259,1.0,0.0,0.57497895,312.0,0.07021305,139.1,1.0,2015
191.8,3.0,0.22829008,1.0,0.0,0.6057039,339.33,0.06300529,0.0,1.0,2015
165.4,0.0,0.23224409,1.0,0.0,0.63514125,369.62,0.062149517,165.4,1.0,2015
216.0,0.0,0.22191037,1.0,0.0,0.663399,388.68,0.06892592,216.0,1.0,2015
139.5,0.0,0.2054674,1.0,0.95272744,0.6898849,412.05,0.08425326,139.5,1.0,2015
189.5,0.0,0.19237691,1.0,0.0,0.71320444,393.5,0.10855402,189.5,1.0,2015
191.6,0.0,0.18849261,1.0,0.0,0.7315393,362.16,0.14156419,191.6,1.0,2015
164.9,0.0,0.19372419,1.0,0.0,0.74316734,369.57,0.18226625,164.9,1.0,2015
195.9,0.0,0.20310971,1.0,0.0,0.74692047,376.81,0.22835995,195.9,1.0,2015
201.4,0.0,0.21074423,1.0,0.0,0.7424114,404.39,0.27676764,201.4,1.0,2015
220.1,0.0,0.21382602,1.0,0.0,0.73010486,415.12,0.32359856,220.1,1.0,2015
212.3,0.0,0.21444175,1.0,0.017192118,0.71143883,426.39,0.3646831,212.3,1.0,2015
230.8,0.0,0.21788663,1.0,0.0,0.68894833,421.89,0.39622545,230.8,1.0,2015
216.1,0.0,0.22880939,1.0,0.0,0.6661555,426.59,0.41550934,216.1,1.0,2015
238.4,0.0,0.24758379,1.0,0.0,0.64699405,411.63998,0.42147452,238.4,1.0,2015
189.9,0.0,0.26936692,1.0,4.718905,0.63462955,416.59,0.41513,189.9,1.0,2015
186.5,0.0,0.28620458,1.0,0.0018065274,0.6301833,429.7,0.3993355,186.5,1.0,2015
158.8,0.0,0.29109204,1.0,0.0,0.6317014,431.04,0.37848318,158.8,1.0,2015
191.6,0.0,0.28161427,1.0,14.353635,0.63417065,421.75,0.3576574,191.6,1.0,2015
215.2,0.0,0.26113066,1.0,23.021173,0.6308306,442.19,0.341686,215.2,1.0,2015
220.8,0.0,0.23721911,1.0,0.0,0.61553377,479.78,0.33420095,220.8,1.0,2015
192.0,0.0,0.2184025,1.0,1.0873789,0.5855104,509.03003,0.33692226,192.0,1.0,2015
202.5,0.0,0.21082477,1.0,0.7443093,0.5433363,523.27997,0.34929818,202.5,1.0,2015
205.9,0.0,0.21647654,1.0,0.0,0.4971397,517.16003,0.36861187,205.9,1.0,2015
267.3,0.0,0.2332383,1.0,0.0,0.45851377,526.03,0.39050093,267.3,1.0,2015
298.1,0.0,0.2563935,1.0,0.0,0.43845025,533.31,0.4098101,298.1,1.0,2015
346.7,0.0,0.28036553,1.0,1.3125626,0.44291887,523.6,0.42158952,346.7,1.0,2015
234.3,0.0,0.29988852,1.0,11.8712845,0.46987668,510.85,0.4220285,234.3,1.0,2015
237.1,0.0,0.31037453,1.0,39.677326,0.5095393,484.53998,0.4091268,237.1,1.0,2015
226.1,0.0,0.30805174,1.0,30.442484,0.54789233,468.79,0.3829706,226.1,1.0,2015
266.9,0.0,0.2906033,1.0,3.7824943,0.5718182,473.02002,0.34557664,266.9,1.0,2015
277.3,3.0,0.2584483,1.0,0.0,0.5732362,491.76,0.30037507,0.0,1.0,2015
310.0,0.0,0.2155925,1.0,0.0,0.5506122,509.63998,0.25148064,310.0,1.0,2015
346.1,0.0,0.16920733,1.0,0.0,0.5078175,502.9,0.20293683,346.1,1.0,2015
294.1,0.0,0.12754846,1.0,0.0,0.45176092,483.03998,0.15805733,294.1,1.0,2015
284.1,0.0,0.0973366,1.0,0.0,0.39012614,460.02,0.11923107,284.1,1.0,2015
90.5,0.0,0.054906983,1.0,0.0,0.33561024,356.55002,0.0,90.5,1.0,2015
121.3,0.0,0.06450477,1.0,0.0,0.42061406,356.23,0.0,121.3,1.0,2015
146.2,0.0,0.070947476,1.0,0.0,0.49566686,355.62,0.0,146.2,1.0,2015
121.7,0.0,0.07384306,1.0,0.0,0.554907,350.88,0.0,121.7,1.0,2015
113.6,0.0,0.07390222,1.0,0.0,0.5973371,342.24,0.0,113.6,1.0,2015
156.7,0.0,0.07253047,1.0,0.00012043516,0.6266269,343.23,0.0,156.7,1.0,2015
169.1,0.0,0.071048245,1.0,0.0,0.64902806,373.17,0.0,169.1,1.0,2015
146.3,0.0,0.070036836,1.0,0.0,0.67037845,429.25,0.0,146.3,1.0,2015
126.0,0.0,0.06926964,1.0,17.396317,0.69372386,579.78,0.0,126.0,1.0,2015
128.3,0.0,0.06819487,1.0,21.2681,0.71869797,555.57,0.0,128.3,1.0,2015
161.2,0.0,0.06646658,1.0,5.744682,0.7428666,492.32,0.0,161.2,1.0,2015
114.0,0.0,0.06404393,1.0,29.468233,0.76387584,480.75,0.0,114.0,1.0,2015
164.4,0.0,0.060871445,1.0,25.863163,0.7809814,479.84,0.0,164.4,1.0,2015
170.5,0.0,0.05660991,1.0,30.134424,0.7949957,468.84003,0.0,170.5,1.0,2015
176.0,0.0,0.050756853,1.0,15.127137,0.80721545,471.46,0.0,176.0,1.0,2015
138.6,0.0,0.04318276,1.0,46.086353,0.8183686,480.28,0.0,138.6,1.0,2015
135.2,0.0,0.03454668,1.0,8.659868,0.8283193,488.84,0.0,135.2,1.0,2015
146.7,0.0,0.026308913,1.0,6.990026,0.8364378,458.24,0.0,146.7,1.0,2015
137.9,0.0,0.020262603,1.0,3.2983274,0.84207904,416.96002,1.8874927e-06,137.9,1.0,2015
131.8,0.0,0.018013924,1.0,50.648506,0.8446282,414.47998,3.9821032e-05,131.8,1.0,2015
145.6,0.0,0.020549048,1.0,147.14012,0.84336144,431.9,8.651628e-05,145.6,1.0,2015
175.2,0.0,0.02787225,1.0,0.16258746,0.8372582,439.63,0.00018251079,175.2,1.0,2015
96.2,0.0,0.038915996,1.0,0.8054101,0.82476085,437.94,0.00036647593,96.2,1.0,2015
145.1,0.0,0.051621467,1.0,24.133837,0.80371624,433.07,0.0007071675,145.1,1.0,2015
150.1,0.0,0.06364521,1.0,2.9221709,0.7715727,443.28,0.0013113536,150.1,1.0,2015
124.7,0.0,0.07350204,1.0,0.0,0.72603446,435.56,0.002336927,124.7,1.0,2015
125.1,0.0,0.08161105,1.0,0.0,0.66614735,438.52,0.0040021134,125.1,1.0,2015
182.8,0.0,0.09031077,1.0,5.220781,0.5935868,432.30002,0.0065865647,182.8,1.0,2015
153.8,0.0,0.10239068,1.0,26.179703,0.513443,391.69,0.010417322,153.8,1.0,2015
142.5,0.0,0.118840404,1.0,4.5979886,0.4340898,410.06,0.015833724,142.5,1.0,2015
133.2,0.0,0.13727897,1.0,0.0,0.3655227,437.72,0.02312826,133.2,1.0,2015
211.7,0.0,0.15244699,1.0,0.0,0.31666574,446.81,0.03246676,211.7,1.0,2015
192.0,0.0,0.15882564,1.0,0.0,0.29264507,435.1,0.043800075,192.0,1.0,2015
177.8,0.0,0.15381579,1.0,0.0,0.2931805,425.45,0.056787778,177.8,1.0,2015
181.7,0.0,0.13931641,1.0,0.0,0.31286132,399.83,0.07075934,181.7,1.0,2015
152.7,0.0,0.120630875,1.0,0.0,0.3429423,386.21002,0.084735826,152.7,1.0,2015
195.1,0.0,0.103346504,1.0,3.8416028,0.3742027,357.19998,0.09752383,195.1,1.0,2015
156.0,0.0,0.09063172,1.0,1.7780294,0.3996733,358.27,0.10787518,156.0,1.0,2015
149.7,0.0,0.08247346,1.0,0.0,0.4166742,357.1,0.11468515,149.7,1.0,2015
180.4,3.0,0.07725284,1.0,0.0,0.42713928,367.13998,0.1172812,0.0,1.0,2015
195.4,0.0,0.074211985,1.0,0.0,0.4360916,348.95,0.11531039,195.4,1.0,2015
161.4,0.0,0.07507242,1.0,0.047497217,0.448889,334.91,0.10914301,161.4,1.0,2015
175.2,0.0,0.0834948,1.0,0.0,0.46860072,331.78,0.09959363,175.2,1.0,2015
168.0,0.0,0.10269371,1.0,16.27505,0.49495074,329.11002,0.08796028,168.0,1.0,2015
188.1,0.0,0.13242055,1.0,27.018879,0.52534884,341.12,0.075803235,188.1,1.0,2015
217.1,0.0,0.16751313,1.0,35.15431,0.5568171,357.71,0.06480566,217.1,1.0,2015
217.5,0.0,0.1990867,1.0,36.093693,0.58777744,354.63,0.0566489,217.5,1.0,2015
191.3,0.0,0.21830651,1.0,29.187315,0.61829036,389.63,0.052931316,191.3,1.0,2015
229.7,0.0,0.22092497,1.0,33.524242,0.64912194,429.98,0.055116825,229.7,1.0,2015
194.6,0.0,0.20975083,1.0,35.931736,0.68031967,453.84,0.064479955,194.6,1.0,2015
192.6,0.0,0.19326398,1.0,67.51853,0.71045667,441.73,0.08200918,192.6,1.0,2015
213.2,0.0,0.1812035,1.0,70.16832,0.7368269,419.08002,0.1082448,213.2,1.0,2015
205.4,0.0,0.17941745,1.0,72.21985,0.7564924,381.72998,0.14305861,205.4,1.0,2015
165.9,0.0,0.1873878,1.0,7.722663,0.76738507,380.71,0.18555522,165.9,1.0,2015
179.3,0.0,0.19940312,1.0,5.5825696,0.7689324,405.4,0.23352715,179.3,1.0,2015
169.0,3.0,0.20885387,1.0,0.0,0.7619481,436.74,0.28393012,0.0,1.0,2015
203.7,0.0,0.21264872,1.0,0.0,0.7481456,437.67,0.3328444,203.7,1.0,2015
237.6,0.0,0.21321194,1.0,0.0,0.7297222,438.05,0.37600672,237.6,1.0,2015
289.4,0.0,0.21672082,1.0,0.0,0.7092173,457.8,0.40947443,289.4,1.0,2015
188.2,0.0,0.2289757,1.0,0.0,0.6894937,451.62,0.43035272,0.0,1.0,2015
274.6,0.0,0.25133947,1.0,0.0,0.67360204,414.91,0.43740675,274.6,1.0,2015
184.8,0.0,0.27934006,1.0,0.08501819,0.6641776,416.1,0.4314824,184.8,1.0,2015
175.7,0.0,0.30451652,1.0,0.0,0.66255623,413.95,0.41535634,175.7,1.0,2015
190.1,3.0,0.3185741,1.0,0.0,0.6676374,417.39,0.39340064,0.0,1.0,2015
214.5,0.0,0.31756195,1.0,0.0,0.6753438,431.1,0.3707625,214.5,1.0,2015
229.7,0.0,0.30370545,1.0,0.0,0.6792372,470.86,0.35240185,229.7,1.0,2015
178.2,0.0,0.28425214,1.0,0.0,0.67252797,469.87003,0.34213376,178.2,1.0,2015
196.8,0.0,0.26810628,1.0,0.0,0.65099204,468.53998,0.34188977,196.8,1.0,2015
229.9,0.0,0.26207379,1.0,0.0,0.6155005,454.02002,0.35132763,229.9,1.0,2015
226.2,0.0,0.26859236,1.0,0.6358675,0.5728534,442.31,0.36792487,226.2,1.0,2015
219.0,0.0,0.28541085,1.0,0.0,0.53414696,472.95,0.38747925,219.0,1.0,2015
226.6,0.0,0.30710995,1.0,0.0,0.5108156,485.21997,0.40495294,226.6,1.0,2015
255.6,3.0,0.32717574,1.0,1.9390166,0.5100162,478.31,0.41546652,0.0,1.0,2015
272.5,0.0,0.33975556,1.0,0.48661825,0.53118217,456.98,0.41523218,272.5,1.0,2015
262.4,3.0,0.34056625,1.0,27.109934,0.5657573,451.63998,0.40222833,0.0,1.0,2015
277.6,0.0,0.32721758,1.0,30.005331,0.60020566,457.14,0.37648264,277.6,1.0,2015
312.1,0.0,0.2994546,1.0,4.0672235,0.6209154,476.84,0.3399264,312.1,1.0,2015
254.6,0.0,0.25962192,1.0,0.0,0.618517,484.53998,0.2958891,254.6,1.0,2015
315.1,0.0,0.21265905,1.0,0.0,0.58996016,494.45,0.24838161,315.1,1.0,2015
309.6,0.0,0.16530108,1.0,0.0,0.5380881,489.84,0.20134932,309.6,1.0,2015
375.0,0.0,0.124231145,1.0,0.0,0.46980438,459.94998,0.15801805,375.0,1.0,2015
112.0,0.0,0.059758704,1.0,0.0,0.34742022,358.31,0.0,112.0,1.0,2015
121.9,0.0,0.066858776,1.0,0.0,0.43602234,363.29,0.0,121.9,1.0,2015
95.6,0.0,0.07072538,1.0,0.0,0.5155614,372.61,0.0,95.6,1.0,2015
156.8,0.0,0.0721736,1.0,0.0,0.58007485,355.82,0.0,156.8,1.0,2015
123.1,0.0,0.07282332,1.0,0.0,0.62795746,353.4,0.0,123.1,1.0,2015
98.9,0.0,0.074230574,1.0,0.0,0.6617999,376.89,0.0,98.9,1.0,2015
125.5,0.0,0.07697654,1.0,0.0,0.68664414,442.02,0.0,125.5,1.0,2015
132.9,0.0,0.080266476,1.0,0.0,0.70744187,522.85,0.0,132.9,1.0,2015
110.3,0.0,0.08236415,1.0,0.0,0.7269982,591.38,0.0,110.3,1.0,2015
136.8,0.0,0.081619285,1.0,2.256525,0.7454144,553.15,0.0,136.8,1.0,2015
121.8,0.0,0.077391654,1.0,1.0399425,0.7612818,491.54,0.0,121.8,1.0,2015
131.1,0.0,0.07025433,1.0,6.3228455,0.77361584,493.2,0.0,131.1,1.0,2015
150.7,0.0,0.061444316,1.0,11.599926,0.7831331,495.61,0.0,150.7,1.0,2015
101.0,0.0,0.052113462,1.0,3.5850081,0.7919217,500.84,0.0,101.0,1.0,2015
136.3,0.0,0.042916935,1.0,24.481215,0.8020402,521.3,0.0,136.3,1.0,2015
138.0,0.0,0.034188524,1.0,4.8564343,0.8142239,538.95,0.0,138.0,1.0,2015
143.5,0.0,0.02633671,1.0,0.0,0.82758266,510.27002,0.0,143.5,1.0,2015
99.7,0.0,0.020108571,1.0,0.0,0.8402793,470.83002,0.0,99.7,1.0,2015
172.1,0.0,0.016505778,1.0,0.0,0.85045636,431.43,3.2389503e-06,172.1,1.0,2015
175.3,0.0,0.016539313,1.0,11.4385195,0.85671264,430.78,3.35155e-05,175.3,1.0,2015
120.5,0.0,0.020884736,1.0,79.507416,0.85818225,445.13998,7.250876e-05,120.5,1.0,2015
142.9,0.0,0.029442761,1.0,0.0,0.8542412,459.9,0.00015181342,142.9,1.0,2015
117.3,0.0,0.041126974,1.0,4.7583246,0.84390587,452.48,0.00030353718,117.3,1.0,2015
108.2,0.0,0.053850245,1.0,2.4527447,0.82532215,440.93,0.00058327557,108.2,1.0,2015
129.8,0.0,0.06524775,1.0,0.0,0.7956889,444.36002,0.0010771974,129.8,1.0,2015
172.7,3.0,0.07385317,1.0,0.0,0.7519919,450.55,0.0019119474,0.0,1.0,2015
