OBJECTID	PDIV_ID	Af_used_2012	Af_used_irr_2012	Acres_2012	Af_used_mun_2012	Af_used_stk_2012	long_nad83	lat_nad83	county						
39599	47103	470	470	367	0	0	-101.9475177	37.19259225	MT						
39600	15233	311	311	165	0	0	-100.9286339	37.71829387	HS						
39601	61030	0	0	0	0	0	-95.34590626	39.91892008	BR						
39602	62243	0	0	0	0	0	-97.12081294	39.70436019	WS						
39603	61083	0	0	0	0	0	-97.27460011	38.94483886	DK						
39604	62104	69.52686964	69.52686964	80	0	0	-95.22435259	39.01419616	DG						
39605	29632	22.5	22.5	130	0	0	-98.82592632	38.02534174	SF						
39606	12010	0	0	0	0	0	-95.56587923	38.32485045	CF						
39607	10807	1118.984444	0	0	0	0	-97.91930972	38.03933138	RN						
39608	62614	0	0	0	0	0	-96.80897203	39.03086035	GE						
39609	5270	144.6949679	144.6949679	130	0	0	-98.77934487	37.88700089	SF						
39610	18586	191.8699037	191.8699037	135	0	0	-99.37270018	37.81782561	ED						
39611	1927	14.51276811	14.51276811	60	0	0	-99.73763835	37.63848133	FO						
39612	60225	88.10315144	88.10315144	62	0	0	-99.81932434	38.087608	HG						
39613	60878	0	0	0	0	0	-99.01434219	38.02230669	PN						
39614	6466	0	0	0	0	0	-99.60714023	37.71073893	FO						
39615	60887	0	0	0	0	0	-97.6076997	39.59470633	CD						
39616	62187	0	0	0	0	0	-97.51416008	39.6312175	CD						
39617	27646	0.000613777	0	0	0.000613777	0	-99.3339676	38.86639467	EL						
39618	62315	0	0	0	0	0	-100.2708911	39.14998843	SD						
39619	2949	0	0	0	0	0	-98.20350465	37.9034122	RN						
39620	38916	0	0	0	0	0	-98.78563149	39.45285057	OB						
39621	62574	0	0	0	0	0	-97.90021969	37.9519048	RN						
39622	62737	0	0	0	0	0	-97.42597512	37.74146043	SG						
39623	39877	0	0	0	0	0	-97.59572199	38.63059635	SA						
39624	38275	0	0	0	0	0	-97.6777072	38.57306454	MP						
39625	54131	309.1505013	309.1505013	115	0	0	-100.4167978	37.3326934	ME						
39626	39723	0	0	0	0	0	-100.8327567	37.38772904	SW						
39627	23498	272	272	130	0	0	-100.693088	37.93927593	FI						
39628	23951	179	179	120	0	0	-101.9493062	39.24959092	SH						
39629	40176	0	0	0	0	0	-100.9483853	37.79848573	FI						
39630	44872	0	0	0	0	0	-100.939315	37.79111972	FI						
39631	45054	256	256	121	0	0	-101.0763527	38.08958382	FI						
39632	13648	315	315	252	0	0	-100.9325379	38.51847877	SC						
39633	31945	150	150	120	0	0	-100.2660912	37.48985282	GY						
39634	54588	489.4322865	489.4322865	500	0	0	-100.8305261	37.65524219	HS						
39635	41705	0	0	0	0	0	-101.3707607	37.44614356	GT						
39636	48401	0	0	0	0	0	-100.9054824	38.36856159	SC						
39637	7688	0	0	0	0	0	-99.78721363	39.91681485	NT						
39638	46765	0	0	0	0	0	-96.2592839	39.22804239	PT						
39639	1160	0	0	0	0	0	-100.2929754	37.66824212	GY						
39640	50741	0	0	0	0	0	-99.34595945	38.18273428	PN						
39641	30295	0	0	0	0	0	-96.65490647	39.1436183	RL						
39642	28143	0	0	0	0	0	-99.3077199	38.46643441	RH						
39643	7012	64	64	131	0	0	-97.65548994	39.98290832	RP						
39644	20415	56.35867007	56.35867007	54	0	0	-97.45560394	37.68405378	SG						
39645	20458	164.1210246	164.1210246	130	0	0	-98.82257055	37.68626768	PR						
39646	22045	135.7921258	135.7921258	116	0	0	-99.02713198	37.98187924	ED						
39647	44163	0	0	0	0	0	-97.92874387	38.05536728	RN						
39648	63574	0	0	0	0	0	-98.06854245	37.72620401	KM						
39649	25216	184.3646329	184.3646329	130	0	0	-99.21936681	37.89444382	ED						
39650	21673	47	0	0	0	47	-99.94737408	37.74261515	FO						
39651	63768	166.0697681	0	0	166.0697681	0	-98.73077174	37.64328138	PR						
39652	38355	0	0	0	0	0	-99.878676	38.07852815	HG						
39653	42449	0	0	0	0	0	-99.33019707	38.4515245	RH						
39654	36401	139.2047285	139.2047285	130	0	0	-97.69744455	37.95233138	HV						
39655	11602	145.7721474	145.7721474	130	0	0	-98.92057828	37.97124022	SF						
39656	36547	0	0	0	0	0	-98.47297924	37.84774512	SF						
39657	50382	28	28	19	0	0	-100.725879	39.91099405	DC						
39658	62647	0	0	0	0	0	-97.32186412	37.72551428	SG						
39659	13184	0	0	0	0	0	-97.6439681	38.5706304	MP						
39660	5298	0	0	0	0	0	-100.131899	38.87390456	TR						
39661	47169	0	0	0	0	0	-98.21787678	37.63744472	KM						
39662	17001	0	0	0	0	0	-97.87207129	38.08826388	RN						
39663	16278	0	0	0	0	0	-100.198206	37.44175304	ME						
39664	54291	0	0	0	0	0	-101.2529365	38.56921869	WH						
39665	41971	0	0	0	0	0	-101.5809579	37.42462325	ST						
39666	24410	0	0	0	0	0	-101.1445346	37.51092884	GT						
39667	2470	0	0	0	0	0	-97.61327261	38.94611125	SA						
39668	34260	0	0	0	0	0	-99.48796005	39.98927588	PL						
39669	25957	0	0	0	0	0	-101.4436285	37.36287245	SV						
39670	21635	0	0	0	0	0	-100.9125756	38.64165719	SC						
39671	26064	158	158	124	0	0	-100.9076625	37.48128955	HS						
39672	14908	0	0	0	0	0	-101.6404254	38.86690934	WA						
39673	21659	0	0	0	0	0	-101.913351	37.1135149	MT						
39674	36545	0	0	0	0	0	-101.682088	37.04236071	MT						
39675	6627	52.26106411	52.26106411	50	0	0	-100.8696908	38.47725032	SC						
39676	25784	0	0	0	0	0	-100.675645	37.7929472	FI						
39677	7131	0	0	0	0	0	-101.557398	37.63248325	ST						
39678	11671	0	0	0	0	0	-101.5174583	37.6120031	GT						
39679	4663	190.7313465	190.7313465	177	0	0	-101.7763694	38.80008074	WA						
39680	34453	0	0	0	0	0	-100.7121772	37.42407911	HS						
39681	53381	0	0	0	0	0	-100.3269491	37.39420352	ME						
39682	51893	144	144	120	0	0	-100.4496073	39.2116163	SD						
39683	1882	0	0	0	0	0	-99.57667027	39.84260431	PL						
39684	370	23.88913951	23.88913951	20	0	0	-97.66907715	39.56120561	CD						
39685	42693	276	276	246	0	0	-100.7945353	37.98186027	FI						
39686	23261	254	254	118	0	0	-101.2315775	39.55345037	TH						
39687	3167	0	0	0	0	0	-99.65691921	37.29387846	CA						
39688	35977	0	0	0	0	0	-98.65491894	37.82900644	SF						
39689	62981	0	0	0	0	0	-98.50839766	37.93389905	SF						
39690	51712	194.5008608	194.5008608	130	0	0	-98.76107702	37.96671518	SF						
39691	39322	0	0	0	0	0	-97.30857471	38.89763981	DK						
39692	17431	195.1229243	195.1229243	130	0	0	-98.86230295	37.85809608	SF						
39693	8540	118.4722465	118.4722465	80	0	0	-97.49150627	37.86507681	SG						
39694	64754	114	114	108	0	0	-99.33681911	38.18387419	PN						
39695	63057	0	0	0	0	0	-99.69704889	38.04580918	HG						
39696	17624	0	0	0	0	0	-96.65359654	38.34829688	CS						
39697	9762	0	0	0	0	0	-98.2474195	37.90843851	RN						
39698	30543	0	0	0	0	0	-99.39715594	37.61537184	KW						
39699	16045	0	0	0	0	0	-99.80233006	37.68672722	FO						
39700	20330	0	0	0	0	0	-97.5736455	37.88849758	SG						
39701	31507	0	0	0	0	0	-96.03176794	37.60587174	GW						
39702	27957	0	0	0	0	0	-97.11749718	38.90892712	DK						
39703	34014	40.82913356	0	0	40.82913356	0	-94.87002208	39.27631989	LV						
39704	49836	0	0	0	0	0	-95.52563583	38.58080986	OS						
39705	14295	0	0	0	0	0	-95.4094369	39.81361201	BR						
39706	17571	0	0	0	0	0	-97.25607716	39.14172442	CY						
39707	7239	0	0	0	0	0	-95.81677528	39.09766442	SN						
39708	2628	240.4414594	0	0	240.4414594	0	-94.86359039	39.27394083	LV						
39709	21254	120.25	120.25	105	0	0	-97.60567147	37.99236149	HV						
39710	11975	0	0	0	0	0	-99.31843622	37.89439129	ED						
39711	47757	129.8333333	129.8333333	133	0	0	-99.20094632	37.99590941	ED						
39712	44689	0	0	0	0	0	-99.35443767	37.81025878	ED						
39713	21309	192.4545268	192.4545268	125	0	0	-98.77120629	37.7218834	PR						
39714	62346	0	0	0	0	0	-100.1371442	38.02152009	HG						
39715	63954	0	0	0	0	0	-98.10521725	37.91931324	RN						
39716	24888	0	0	0	0	0	-99.24632791	38.69632852	RH						
39717	3178	0	0	0	0	0	-98.4405556	38.16223876	RN						
39718	63086	0	0	0	0	0	-97.91800208	38.58688045	MP						
39719	64619	0	0	0	0	0	-97.82529869	37.30434282	HP						
39720	40572	261	261	184	0	0	-100.4115369	39.24924562	SD						
39721	61201	0	0	0	0	0	-101.631126	39.31314556	SH						
39722	65924	0	0	0	0	0	-100.0059661	39.88984966	NT						
39723	65386	0	0	0	0	0	-100.6142332	37.71524887	GY						
39724	17086	1.498537675	0	0	0	0	-97.66285829	38.45158766	MP						
39725	64395	0	0	0	0	0	-101.3478437	37.09035733	SV						
39726	61326	0	0	0	0	0	-99.64844303	39.90376006	NT						
39727	13453	282	282	250	0	0	-100.4894996	37.25624878	ME						
39728	6488	194	194	130	0	0	-100.6913051	37.7468537	FI						
39729	25592	0	0	0	0	0	-100.8993966	37.97313733	FI						
39730	64338	19.31840013	19.31840013	71	0	0	-101.3565184	38.61138618	WH						
39731	54371	193	193	121	0	0	-102.0297197	37.79308402	HM						
39732	29149	272	272	125	0	0	-101.0120966	37.77738346	FI						
39733	15800	0	0	0	0	0	-100.355811	37.77710579	GY						
39734	39287	0	0	0	0	0	-97.1433876	39.69360885	WS						
39735	38029	0	0	0	0	0	-97.94963816	37.09690915	HP						
39736	65554	0	0	0	0	0	-99.89394969	39.74364111	NT						
39737	66273	0	0	0	0	0	-100.9476714	37.02604191	SW						
39738	62183	53.81385971	53.81385971	210	0	0	-96.47075811	39.17387733	PT						
39739	38937	163.2157029	163.2157029	160	0	0	-97.71627202	38.28574083	MP						
39740	12621	0	0	0	0	0	-98.23108528	37.64743677	KM						
39741	63527	0	0	0	0	0	-100.1002149	37.70524101	FO						
39742	2702	0	0	0	0	0	-99.15482953	38.06172776	PN						
39743	67813	0	0	0	0	0	-97.60712683	37.51139804	SG						
39744	42076	243.6236194	0	0	0	243.6236194	-99.64311871	38.17508651	HG						
39745	66310	0	0	0	0	0	-99.67290277	38.14035981	HG						
39746	67571	0	0	0	0	0	-97.49624681	38.21579934	MP						
39747	62642	0	0	0	0	0	-97.3235929	37.72530831	SG						
39748	20172	0	0	0	0	0	-97.57015124	38.84874217	SA						
39749	39659	0	0	0	0	0	-97.58403753	39.69497301	RP						
39750	65571	0	0	0	0	0	-98.92017232	38.27266266	BT						
39751	66409	0	0	0	0	0	-98.57292539	37.04752137	BA						
39752	65148	0	0	0	0	0	-98.71114039	39.89475344	SM						
39753	23166	0	0	0	0	0	-99.67988313	38.88548386	TR						
39754	64387	0	0	0	0	0	-99.5202767	40.00203166	PL						
39755	49325	268	268	136	0	0	-100.9428427	37.94234374	FI						
39756	13505	218.0567192	218.0567192	124	0	0	-101.7250206	39.50344647	SH						
39757	2835	277.563058	277.563058	214	0	0	-100.9110236	38.36372369	SC						
39758	51060	0	0	0	0	0	-97.74896404	38.5345903	MP						
39759	21574	0	0	0	0	0	-100.8786305	37.80688165	FI						
39760	36581	386.2194684	386.2194684	320	0	0	-100.9270935	37.56262448	HS						
39761	47307	0	0	0	0	0	-101.3496402	38.61210567	WH						
39762	67582	0	0	0	0	0	-100.4750207	37.80353966	GY						
39763	67321	0	0	0	0	0	-100.913942	37.09985368	SW						
39764	11937	0	0	0	0	0	-100.697859	37.44436548	HS						
39765	46054	0	0	0	0	0	-100.6957603	37.64254903	HS						
39766	3777	126	126	122	0	0	-101.6487747	37.41104101	ST						
39767	61488	9.263743245	9.263743245	9	0	0	-97.00102996	38.35351627	MN						
39768	404	0	0	0	0	0	-101.1852061	37.93036476	KE						
39769	1707	8.136234046	0	0	0	8.136234046	-96.26625467	39.19109685	PT						
39770	25058	0	0	0	0	0	-97.61278156	37.93783649	HV						
39771	68775	0	0	0	0	0	-98.35363559	38.26426143	RC						
39772	50725	0	0	0	0	0	-99.95767554	38.14138697	HG						
39773	31923	0	0	0	0	0	-97.64945924	37.95579744	HV						
39774	65149	117	117	120	0	0	-99.17717323	38.16015383	PN						
39775	795	195	195	130	0	0	-99.38177462	37.71526356	KW						
39776	67678	0	0	0	0	0	-97.51429308	37.95110798	HV						
39777	26483	197.343878	197.343878	124	0	0	-98.87213272	37.66327888	PR						
39778	67745	199	199	135	0	0	-97.83473181	37.45694837	KM						
39779	61484	0	0	0	0	0	-99.98578543	37.70473052	FO						
39780	65284	0	0	0	0	0	-97.48167287	37.99268092	HV						
39781	66679	0	0	0	0	0	-97.60140034	38.17423975	MP						
39782	40395	118.4344992	118.4344992	118	0	0	-100.5529308	39.38934486	SD						
39783	67174	0	0	0	0	0	-97.546248	38.2594789	MP						
39784	44302	0	0	0	0	0	-97.51929377	38.00808144	HV						
39785	67689	38.6126788	38.6126788	40	0	0	-99.71203315	39.96863652	NT						
39786	54456	187	187	130	0	0	-99.30953458	37.71534913	KW						
39787	44500	120	120	106	0	0	-101.682329	39.27875138	SH						
39788	1216	0	0	0	0	0	-97.71212073	38.53858109	MP						
39789	60199	0	0	0	0	0	-97.49656248	39.63804286	CD						
39790	68694	0	0	0	0	0	-99.95081805	39.61532832	NT						
39791	31244	56	56	30	0	0	-101.5669258	39.51867783	SH						
39792	63762	0	0	0	0	0	-100.6244623	37.86765201	GY						
39793	65550	34.91227586	0	0	34.91227586	0	-101.5957998	38.75726618	WA						
39794	65495	0	0	0	0	0	-101.7405256	37.96606106	HM						
39795	23905	522	522	318	0	0	-100.4473419	37.38640234	ME						
39796	3068	323	323	130	0	0	-100.8484648	37.76212781	FI						
39797	14672	260	260	125	0	0	-101.2855795	37.7907281	KE						
39798	68094	81.68554339	0	0	0	0	-101.0309014	37.4865643	HS						
39799	33686	190.75	190.75	130	0	0	-99.26831799	38.15793392	PN						
39800	68293	609	609	320	0	0	-100.6042325	37.51864404	GY						
39801	69004	0	0	0	0	0	-101.1209867	37.01888615	SV						
39802	67372	0	0	0	0	0	-96.70501154	39.1148942	RL						
39803	24015	214	214	128	0	0	-98.33286986	37.69256704	KM						
39804	64866	0	0	0	0	0	-94.90164474	39.01232472	WY						
39805	22374	106.7009154	106.7009154	100	0	0	-98.41466431	37.62811785	KM						
39806	26337	169.2356322	169.2356322	128	0	0	-99.26259478	37.84346308	ED						
39807	9349	0	0	0	0	0	-98.0034881	37.29150938	HP						
39808	38025	308.6379971	0	0	308.6379971	0	-100.005868	37.77235191	FO						
39809	53784	0	0	0	0	0	-99.97901962	37.95293891	HG						
39810	63784	0	0	0	0	0	-99.63869268	37.55851915	FO						
39811	63038	0	0	0	0	0	-97.46463763	37.49404555	SG						
39812	68928	0	0	0	0	0	-97.3670638	37.67796095	SG						
39813	43189	184	184	130	0	0	-99.4450484	37.70829801	KW						
39814	67230	0	0	0	0	0	-98.27495303	37.88024995	RN						
39815	15366	187.3333333	187.3333333	130	0	0	-99.04720308	37.64761093	KW						
39816	70203	0	0	0	0	0	-101.0622259	39.40161059	TH						
39817	60529	48	48	120	0	0	-100.7453565	39.5973939	RA						
39818	70068	0	0	0	0	0	-97.66324214	39.21182904	OT						
39819	61769	32.50381002	32.50381002	20	0	0	-99.66211261	39.48458799	GH						
39820	66546	265	265	133	0	0	-100.4526168	37.13815465	ME						
39821	16820	0	0	0	0	0	-100.2221018	39.7058073	DC						
39822	18436	351	351	244	0	0	-101.3175591	39.68294808	RA						
39823	32983	0	0	0	0	0	-99.57108291	39.38849595	RO						
39824	52086	0	0	0	0	0	-100.6977944	38.19270063	FI						
39825	31554	149	149	64	0	0	-100.6321781	38.61688858	LE						
39826	34424	0	0	0	0	0	-101.126717	37.8832526	KE						
39827	48795	0	0	0	0	0	-100.5292944	37.75519971	GY						
39828	70617	0	0	0	0	0	-100.6340732	37.46365373	ME						
39829	36564	302	302	156	0	0	-101.031672	37.26412426	SW						
39830	32194	93	93	124	0	0	-101.6927763	38.67273203	GL						
39831	65501	0	0	0	0	0	-101.7812459	37.67307485	ST						
39832	16027	0	0	0	0	0	-101.2590355	37.95134656	KE						
39833	13558	0	0	0	0	0	-100.4323198	38.61873103	LE						
39834	20259	0	0	0	0	0	-96.91268878	38.97994897	GE						
39835	9478	0	0	0	0	0	-100.6877049	37.37413331	SW						
39836	10093	132.0971855	132.0971855	250	0	0	-100.4692133	37.92522595	GY						
39837	63875	73.20769309	0	0	0	73.20769309	-101.5530254	38.27743679	WH						
39838	63980	0	0	0	0	0	-97.6957169	38.27406285	MP						
39839	28797	0	0	0	0	0	-98.33500524	38.19631091	RC						
39840	71416	598.0826513	598.0826513	300	0	0	-95.25459522	38.58323225	FR						
39841	50320	8.046622536	8.046622536	11	0	0	-95.76144445	38.19923401	CF						
39842	69863	249	249	84	0	0	-99.98396118	37.72576036	FO						
39843	36376	169.9123219	169.9123219	125	0	0	-99.02648247	38.02564795	PN						
39844	33415	0	0	0	0	0	-99.40656538	38.19198517	PN						
39845	13195	34.60385268	34.60385268	130	0	0	-98.71630003	37.57632278	PR						
39846	63520	232.25	232.25	163	0	0	-98.84373615	38.38188245	BT						
39847	71597	0	0	0	0	0	-97.71128333	37.99149166	RN						
39848	8157	0	0	0	0	0	-97.88206935	37.95321176	RN						
39849	69312	17.00562527	0	0	0	0	-97.99319175	38.01317172	RN						
39850	69798	0	0	0	0	0	-98.38149327	37.35733499	BA						
39851	66705	0	0	0	0	0	-97.57152318	38.7489785	SA						
39852	16950	0	0	0	0	0	-98.12144467	37.62413505	KM						
39853	60831	0.27779568	0	0	0.27779568	0	-98.70659099	37.95460606	SF						
39854	52576	0	0	0	0	0	-97.31087218	37.74667857	SG						
39855	61038	84	84	127	0	0	-98.77038141	37.47405878	PR						
39856	33960	256	256	124	0	0	-101.7879924	39.5962349	CN						
39857	10191	80	80	51	0	0	-97.61123472	38.6039058	MP						
39858	71022	0	0	0	0	0	-101.1694061	39.62135036	RA						
39859	36626	259	259	130	0	0	-100.6877748	37.8542827	FI						
39860	16466	160	160	120	0	0	-100.679034	39.40498471	SD						
39861	42046	27.88268258	0	0	0	27.88268258	-99.60855565	39.92763841	PL						
39862	65950	14.44402503	0	0	0	14.44402503	-99.85094823	39.70128551	NT						
39863	40186	0	0	0	0	0	-99.3304655	39.77122769	PL						
39864	70951	0	0	0	0	0	-98.13262143	38.72630832	EW						
39865	46031	497	497	500	0	0	-100.3268776	37.38699147	ME						
39866	67684	0	0	0	0	0	-100.990071	37.883152	FI						
39867	17332	89.42123854	89.42123854	43	0	0	-100.7240196	37.89542351	FI						
39868	41992	0	0	0	0	0	-100.8389905	37.69676406	HS						
39869	29047	0	0	0	0	0	-98.58546616	39.48319543	OB						
39870	69648	400	400	245	0	0	-100.5345997	37.40910325	ME						
39871	64535	0	0	0	0	0	-100.8632727	38.28010135	SC						
39872	15915	98.69510911	98.69510911	126	0	0	-101.2091372	37.86127981	KE						
39873	69499	10.55451725	0	0	0	10.55451725	-100.559437	38.04032049	FI						
39874	30369	0	0	0	0	0	-101.4552975	37.68825303	GT						
39875	30463	0	0	0	0	0	-98.22077117	37.57333303	KM						
39876	67020	0	0	0	0	0	-100.2059593	37.46028287	ME						
39877	3766	5.456481643	0	0	5.456481643	0	-99.91661681	38.45475174	NS						
39878	42247	153	153	130	0	0	-100.748127	37.74028404	FI						
39879	72351	0	0	0	0	0	-97.6095291	38.74442579	SA						
39880	71122	0	0	0	0	0	-97.65162715	38.19065789	MP						
39881	53595	101	101	70	0	0	-101.6537769	38.71886245	WA						
39882	34631	0	0	0	0	0	-98.65056586	37.97323897	SF						
39883	51785	52	52	80	0	0	-98.84141555	39.62947108	SM						
39884	70430	49	49	32	0	0	-99.44470818	40.00099206	PL						
39885	72926	0	0	0	0	0	-100.9785679	37.0031094	SW						
39886	68646	0	0	0	0	0	-98.97342374	38.2291435	PN						
39887	68162	193	193	130	0	0	-98.92636263	38.14182401	PN						
39888	41785	0	0	0	0	0	-97.68199366	38.8508402	SA						
39889	32062	688.8240331	0	0	688.8240331	0	-100.8884408	37.91282238	FI						
39890	66302	143.0684577	143.0684577	111	0	0	-100.7650298	39.90250376	RA						
39891	71348	258	258	125	0	0	-100.3195017	37.77766165	GY						
39892	72007	0	0	0	0	0	-100.1211477	39.82622219	NT						
39893	22902	77.80856895	77.80856895	44	0	0	-100.5208841	37.8407549	GY						
39894	65895	249	249	125	0	0	-101.2480509	37.0329146	SV						
39895	30776	0	0	0	0	0	-101.0854871	37.82526214	FI						
39896	71121	0	0	0	0	0	-97.61537407	38.23590285	MP						
39897	73248	0	0	0	0	0	-97.64836577	38.28196194	MP						
39898	35771	183	183	124	0	0	-101.9449961	39.24562101	SH						
39899	68702	93	93	110	0	0	-97.54172062	37.94504158	HV						
39900	73049	0	0	0	0	0	-100.9784858	37.00298031	SW						
39901	68459	0	0	0	0	0	-99.94992163	39.6862392	NT						
39902	63261	297.3333333	297.3333333	218	0	0	-99.41806792	37.89455917	ED						
39903	55013	5.78884214	5.78884214	78	0	0	-97.70454908	37.38401971	SU						
39904	65845	0	0	0	0	0	-97.42841861	37.72500435	SG						
39905	41836	72	72	76	0	0	-98.01370536	37.97706607	RN						
39906	72697	336	336	125	0	0	-101.1732277	37.86837063	KE						
39907	61591	0	0	0	0	0	-97.30311044	39.61134443	WS						
39908	6459	0	0	0	0	0	-99.33852776	38.86753466	EL						
39909	40149	0	0	0	0	0	-101.2803394	37.9650653	KE						
39910	423	328.548938	328.548938	120	0	0	-101.7466373	37.44660963	ST						
39911	54124	37.04760765	37.04760765	28	0	0	-98.65065652	39.43541241	OB						
39912	65079	47.83198456	0	0	47.83198456	0	-98.57668981	38.34991597	BT						
39913	72620	0	0	0	0	0	-97.12538749	37.13968701	CL						
39914	69880	0	0	0	0	0	-97.16100054	38.63620234	DK						
39915	70155	449	449	480	0	0	-101.0568064	37.55403402	HS						
39916	21318	165	165	154	0	0	-97.73614886	38.33286857	MP						
39917	69574	40.64188847	40.64188847	66	0	0	-96.11993159	39.17344747	WB						
39918	24152	72	72	41	0	0	-99.8108664	39.63509574	NT						
39919	6492	265	265	120	0	0	-101.0186409	39.2210559	TH						
39920	71896	0	0	0	0	0	-97.05946619	39.94289882	WS						
39921	69775	0	0	0	0	0	-98.36583533	38.34397113	RC						
39922	66758	0	0	0	0	0	-100.8598686	39.1456175	TH						
39923	63985	0	0	0	0	0	-100.5757777	37.73998506	GY						
39924	67361	0	0	0	0	0	-99.55107747	39.99063011	PL						
39925	68481	0	0	0	0	0	-97.23851049	37.4591606	SU						
39926	66942	176.6945629	176.6945629	125	0	0	-99.40976438	37.77511724	ED						
39927	67166	0	0	0	0	0	-97.05805574	39.69651687	WS						
39928	8904	0	0	0	0	0	-101.6989363	37.542959	ST						
39929	69380	0	0	0	0	0	-101.3340373	37.10113553	SV						
39930	26158	0	0	0	0	0	-99.54461333	37.64330328	KW						
39931	42785	153.6950938	153.6950938	133	0	0	-97.63131227	37.92266645	HV						
39932	65576	0	0	0	0	0	-100.1576524	39.97963798	NT						
39933	7942	0	0	0	0	0	-99.32328698	37.98019505	ED						
39934	74772	72	72	47	0	0	-98.67953096	38.209623	SF						
39935	69026	0	0	0	0	0	-97.79466153	39.75885521	RP						
39936	52645	0	0	0	0	0	-99.90834525	38.87760076	TR						
39937	74354	0	0	0	0	0	-95.51546544	39.9067079	BR						
39938	69010	0	0	0	0	0	-97.21218553	37.66570729	SG						
39939	16287	278.3664927	0	0	278.3664927	0	-97.76273087	38.5026477	MP						
39940	71302	52	52	30	0	0	-100.0854282	39.76925372	NT						
39941	50669	194	194	125	0	0	-100.4757725	37.31842208	ME						
39942	63567	0	0	0	0	0	-101.0821405	38.61120008	SC						
39943	73619	0	0	0	0	0	-95.50623952	39.9068041	BR						
39944	33429	0	0	0	0	0	-100.8150903	37.77602076	FI						
39945	64152	22.37909351	0	0	0	0	-94.85830467	39.05926927	JO						
39946	69611	0	0	0	0	0	-97.84373194	37.47399812	KM						
39947	73580	0	0	0	0	0	-97.52214281	39.53368996	CD						
39948	71048	16.4737871	0	0	0	16.4737871	-98.73217429	37.80579229	PR						
39949	8518	0	0	0	0	0	-98.76500494	38.36699842	BT						
39950	73103	0	0	0	0	0	-97.3877283	39.45400555	CD						
39951	75922	0	0	0	0	0	-97.46389063	38.06579265	HV						
39952	26094	134.4234021	0	0	134.4234021	0	-100.5859416	37.26175848	ME						
39953	69795	603	603	301	0	0	-101.5240843	37.46130117	GT						
39954	48854	10.819976	10.819976	126	0	0	-98.68790021	37.9242755	SF						
39955	42320	255	255	123	0	0	-100.9848381	37.73266173	HS						
39956	67404	0	0	0	0	0	-101.2301605	37.22594515	SV						
39957	8332	165.6965914	165.6965914	122	0	0	-101.6037336	38.56756167	GL						
39958	68825	0	0	0	0	0	-97.76162427	38.06006287	RN						
39959	26961	178	178	122	0	0	-100.8243011	39.30697142	TH						
39960	75883	138.4375067	138.4375067	108	0	0	-99.28209746	38.15960401	PN						
39961	53598	268	268	130	0	0	-100.355903	37.78464173	GY						
39962	74290	57.00151296	0	0	0	0	-97.1812047	38.36083169	MN						
39963	41894	128.1567342	128.1567342	135	0	0	-97.23618058	37.34250214	SU						
39964	9002	186	186	130	0	0	-98.47841411	37.50365005	PR						
39965	5606	367	367	200	0	0	-100.6973607	37.67137855	HS						
39966	9416	0	0	0	0	0	-101.7255175	39.41194332	SH						
39967	48020	246	246	125	0	0	-101.6808693	39.48991715	SH						
39968	68123	172.5	172.5	160	0	0	-99.21017449	38.17035369	PN						
39969	76208	108.6220389	108.6220389	70	0	0	-99.53264557	38.20401553	PN						
39970	71931	1.501115541	0	0	0	1.501115541	-100.2414692	38.79824196	GO						
39971	19857	53	53	44	0	0	-100.6568838	37.72539212	HS						
39972	72853	209.420993	209.420993	78	0	0	-101.4570408	38.49547733	WH						
39973	60608	62.88763883	62.88763883	40	0	0	-99.33638954	38.46110747	RH						
39974	74033	84	84	86	0	0	-99.41678504	38.72592263	EL						
39975	26514	175.1088688	175.1088688	140	0	0	-100.8751089	38.02105291	FI						
39976	74782	0	0	0	0	0	-101.9787766	39.13239873	WA						
39977	76567	0	0	0	0	0	-97.57923047	38.68663923	SA						
39978	21356	0	0	0	0	0	-98.37375246	38.2745315	RC						
39979	31011	10.42132754	10.42132754	4	0	0	-97.88775873	38.078051	RN						
39980	72522	0.763539164	0.763539164	2	0	0	-95.22979511	38.88993913	DG						
39981	71448	0	0	0	0	0	-99.59619065	39.22007807	RO						
39982	69029	175	175	120	0	0	-101.8949047	39.24192123	SH						
39983	21507	0	0	0	0	0	-95.74618822	37.34127344	MG						
39984	73919	67.19328773	67.19328773	15	0	0	-99.73307193	38.09804771	HG						
39985	70422	0	0	0	0	0	-97.5702547	38.13188797	HV						
39986	47150	0	0	0	0	0	-98.83042429	39.60396498	SM						
39987	76957	100.2605485	0	0	100.2605485	0	-97.70748763	39.13117109	OT						
39988	64626	305	305	250	0	0	-101.2261046	37.24642388	SV						
39989	70460	0	0	0	0	0	-97.68384345	38.03965108	HV						
39990	73622	151.9841891	151.9841891	140	0	0	-95.19320931	38.97862235	DG						
39991	64158	0	0	0	0	0	-97.87262922	39.93645071	RP						
39992	66513	3.786485234	0	0	3.786485234	0	-96.46049664	39.20014641	PT						
39993	76533	13.74573041	0	0	0	13.74573041	-98.17118629	38.3908401	RC						
39994	7113	630	630	260	0	0	-100.6440391	37.3223838	SW						
39995	65642	0	0	0	0	0	-99.95518069	39.69172977	NT						
39996	52649	44.96533692	44.96533692	100	0	0	-97.43700502	37.61166963	SG						
39997	76885	0	0	0	0	0	-97.13700538	38.29307368	MN						
39998	75722	253	253	125	0	0	-100.4550476	37.49307352	GY						
